id,season_type,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,home_line_margin,over_under,home_total_pct,away_total_pct,home_home_pct,home_away_pct,away_away_pct,away_home_pct,two_way_winner,handicap_winner,over_under_result
400828387,2,12.0,5.0,21.0,15.0,13.0,4.0,21.0,12.0,7.0,9.0,-2.0,204.0,0.363636363636,0.382352941176,0.294117647059,0.4375,0.210526315789,0.6,away,away,under
400828388,2,19.0,10.0,22.0,15.0,10.0,3.0,14.0,5.0,9.0,9.0,-4.0,206.0,0.575757575758,0.3125,0.666666666667,0.5,0.166666666667,0.5,away,away,under
400828389,2,28.0,19.0,18.0,9.0,16.0,6.0,6.0,0.0,9.0,6.0,-11.5,202.0,0.823529411765,0.470588235294,1.0,0.6,0.4,0.526315789474,home,home,over
400828390,2,14.0,9.0,16.0,10.0,18.0,7.0,17.0,7.0,5.0,10.0,2.0,184.0,0.451612903226,0.529411764706,0.5625,0.333333333333,0.411764705882,0.647058823529,home,home,under
400828391,2,30.0,15.0,21.0,11.0,12.0,7.0,2.0,0.0,15.0,2.0,-15.0,216.0,0.9375,0.363636363636,1.0,0.882352941176,0.388888888889,0.333333333333,home,away,under
400828392,2,21.0,10.0,32.0,20.0,3.0,2.0,13.0,6.0,11.0,7.0,-13.5,204.0,0.617647058824,0.0857142857143,0.625,0.611111111111,0.0909090909091,0.0769230769231,home,home,over
400828393,2,15.0,8.0,13.0,7.0,21.0,9.0,19.0,8.0,7.0,11.0,4.5,201.0,0.441176470588,0.617647058824,0.5,0.388888888889,0.5625,0.666666666667,home,home,over
400828394,2,21.0,11.0,12.0,7.0,19.0,5.0,13.0,5.0,10.0,8.0,-4.5,196.0,0.617647058824,0.612903225806,0.6875,0.555555555556,0.416666666667,0.736842105263,away,away,over
400828395,2,15.0,8.0,13.0,6.0,19.0,5.0,16.0,8.0,7.0,8.0,1.0,197.0,0.483870967742,0.59375,0.5,0.466666666667,0.454545454545,0.666666666667,away,away,under
400828396,2,12.0,5.0,21.0,15.0,14.0,6.0,22.0,10.0,7.0,12.0,1.5,204.0,0.352941176471,0.4,0.333333333333,0.368421052632,0.285714285714,0.571428571429,away,away,over
400828397,2,7.0,3.0,24.0,14.0,12.0,4.0,27.0,9.0,4.0,18.0,1.5,209.0,0.205882352941,0.333333333333,0.25,0.181818181818,0.222222222222,0.444444444444,home,home,under
400828398,2,22.0,14.0,14.0,8.0,21.0,10.0,9.0,1.0,8.0,8.0,-8.0,194.0,0.709677419355,0.6,0.933333333333,0.5,0.555555555556,0.647058823529,home,home,over
400828399,2,3.0,1.0,22.0,9.0,12.0,7.0,33.0,12.0,2.0,21.0,6.0,204.0,0.0833333333333,0.352941176471,0.0769230769231,0.0869565217391,0.4375,0.277777777778,home,home,over
400828400,2,10.0,6.0,15.0,6.0,18.0,9.0,23.0,10.0,4.0,13.0,7.5,201.0,0.30303030303,0.545454545455,0.375,0.235294117647,0.6,0.5,away,away,under
400828401,2,18.0,11.0,15.0,9.0,19.0,7.0,16.0,5.0,7.0,11.0,-4.5,199.0,0.529411764706,0.558823529412,0.6875,0.388888888889,0.4375,0.666666666667,home,home,over
400828402,2,20.0,14.0,14.0,9.0,19.0,7.0,13.0,7.0,6.0,6.0,-2.0,194.0,0.606060606061,0.575757575758,0.666666666667,0.5,0.4375,0.705882352941,home,home,under
400828403,2,14.0,9.0,6.0,6.0,29.0,9.0,21.0,6.0,5.0,15.0,9.5,193.0,0.4,0.828571428571,0.6,0.25,0.6,1.0,away,away,over
400828404,2,24.0,16.0,20.0,11.0,13.0,4.0,10.0,4.0,8.0,6.0,-7.5,214.0,0.705882352941,0.393939393939,0.8,0.571428571429,0.266666666667,0.5,away,away,over
400828405,2,15.0,10.0,19.0,10.0,16.0,6.0,17.0,7.0,5.0,10.0,3.5,198.0,0.46875,0.457142857143,0.588235294118,0.333333333333,0.375,0.526315789474,away,home,under
400828406,2,15.0,8.0,17.0,11.0,18.0,7.0,21.0,6.0,7.0,15.0,1.5,196.0,0.416666666667,0.514285714286,0.571428571429,0.318181818182,0.388888888889,0.647058823529,away,away,under
400828407,2,31.0,16.0,16.0,9.0,17.0,4.0,2.0,0.0,15.0,2.0,-12.0,213.0,0.939393939394,0.515151515152,1.0,0.882352941176,0.307692307692,0.65,home,away,under
400828408,2,21.0,12.0,19.0,11.0,16.0,7.0,14.0,6.0,9.0,8.0,-7.5,203.0,0.6,0.457142857143,0.666666666667,0.529411764706,0.388888888889,0.529411764706,away,away,over
400828409,2,20.0,14.0,22.0,15.0,14.0,5.0,12.0,5.0,6.0,7.0,-8.5,201.0,0.625,0.388888888889,0.736842105263,0.461538461538,0.25,0.5625,home,home,over
400828410,2,19.0,10.0,20.0,11.0,14.0,5.0,15.0,6.0,9.0,9.0,-7.0,213.0,0.558823529412,0.411764705882,0.625,0.5,0.3125,0.5,home,away,under
400828411,2,8.0,4.0,2.0,2.0,32.0,15.0,27.0,9.0,4.0,18.0,13.5,211.0,0.228571428571,0.941176470588,0.307692307692,0.181818181818,0.882352941176,1.0,away,away,under
400828412,2,21.0,15.0,19.0,11.0,17.0,8.0,13.0,7.0,6.0,6.0,-7.5,193.0,0.617647058824,0.472222222222,0.681818181818,0.5,0.421052631579,0.529411764706,away,away,under
400828413,2,19.0,12.0,15.0,10.0,19.0,7.0,16.0,6.0,7.0,10.0,3.5,199.0,0.542857142857,0.558823529412,0.666666666667,0.411764705882,0.411764705882,0.705882352941,away,away,under
400828414,2,15.0,8.0,9.0,8.0,23.0,8.0,17.0,9.0,7.0,8.0,7.5,203.0,0.46875,0.71875,0.470588235294,0.466666666667,0.5,0.9375,away,home,over
400828415,2,19.0,9.0,16.0,11.0,19.0,7.0,15.0,9.0,10.0,6.0,-3.0,202.0,0.558823529412,0.542857142857,0.5,0.625,0.388888888889,0.705882352941,away,away,under
400828416,2,10.0,6.0,15.0,9.0,21.0,10.0,24.0,11.0,4.0,13.0,7.0,195.0,0.294117647059,0.583333333333,0.352941176471,0.235294117647,0.526315789474,0.647058823529,away,away,under
400828417,2,12.0,5.0,23.0,12.0,12.0,7.0,23.0,13.0,7.0,10.0,-3.5,202.0,0.342857142857,0.342857142857,0.277777777778,0.411764705882,0.368421052632,0.3125,away,away,under
400828418,2,11.0,7.0,15.0,9.0,20.0,9.0,22.0,7.0,4.0,15.0,-8.0,205.0,0.333333333333,0.571428571429,0.5,0.210526315789,0.5,0.647058823529,away,away,under
400828419,2,30.0,20.0,18.0,10.0,15.0,5.0,6.0,0.0,10.0,6.0,-13.5,184.0,0.833333333333,0.454545454545,1.0,0.625,0.333333333333,0.555555555556,home,home,over
400828420,2,12.0,8.0,17.0,10.0,17.0,4.0,25.0,10.0,4.0,15.0,2.0,203.0,0.324324324324,0.5,0.444444444444,0.210526315789,0.285714285714,0.65,home,home,over
400828421,2,24.0,16.0,17.0,11.0,19.0,8.0,11.0,5.0,8.0,6.0,-8.0,198.0,0.685714285714,0.527777777778,0.761904761905,0.571428571429,0.421052631579,0.647058823529,home,home,over
400828422,2,15.0,8.0,13.0,7.0,22.0,11.0,22.0,7.0,7.0,15.0,3.5,206.0,0.405405405405,0.628571428571,0.533333333333,0.318181818182,0.611111111111,0.647058823529,away,away,over
400828423,2,4.0,2.0,15.0,8.0,21.0,9.0,33.0,12.0,2.0,21.0,9.5,208.0,0.108108108108,0.583333333333,0.142857142857,0.0869565217391,0.529411764706,0.631578947368,away,away,over
400828424,2,21.0,15.0,16.0,6.0,19.0,10.0,12.0,5.0,6.0,7.0,-6.5,205.0,0.636363636364,0.542857142857,0.75,0.461538461538,0.625,0.473684210526,home,home,under
400828425,2,17.0,10.0,19.0,11.0,15.0,5.0,19.0,9.0,7.0,10.0,-6.5,197.0,0.472222222222,0.441176470588,0.526315789474,0.411764705882,0.3125,0.555555555556,home,home,tie
400828426,2,14.0,9.0,28.0,18.0,8.0,4.0,21.0,9.0,5.0,12.0,-9.0,214.0,0.4,0.222222222222,0.5,0.294117647059,0.181818181818,0.285714285714,home,away,over
400828427,2,15.0,8.0,15.0,9.0,22.0,11.0,18.0,10.0,7.0,8.0,2.0,203.0,0.454545454545,0.594594594595,0.444444444444,0.466666666667,0.55,0.647058823529,away,away,under
400828428,2,10.0,6.0,17.0,10.0,19.0,7.0,25.0,12.0,4.0,13.0,3.5,192.0,0.285714285714,0.527777777778,0.333333333333,0.235294117647,0.411764705882,0.631578947368,away,away,under
400828429,2,19.0,11.0,23.0,12.0,13.0,8.0,18.0,6.0,8.0,12.0,-6.0,189.0,0.513513513514,0.361111111111,0.647058823529,0.4,0.4,0.3125,home,home,under
400828430,2,12.0,5.0,9.0,8.0,24.0,9.0,24.0,14.0,7.0,10.0,10.0,195.0,0.333333333333,0.727272727273,0.263157894737,0.411764705882,0.529411764706,0.9375,away,away,over
400828431,2,11.0,7.0,15.0,10.0,20.0,8.0,23.0,8.0,4.0,15.0,2.0,206.0,0.323529411765,0.571428571429,0.466666666667,0.210526315789,0.444444444444,0.705882352941,away,away,under
400828432,2,14.0,9.0,15.0,9.0,21.0,10.0,23.0,7.0,5.0,16.0,-1.0,205.0,0.378378378378,0.583333333333,0.5625,0.238095238095,0.526315789474,0.647058823529,home,tie,under
400828433,2,31.0,21.0,19.0,11.0,18.0,9.0,6.0,0.0,10.0,6.0,-15.0,196.0,0.837837837838,0.486486486486,1.0,0.625,0.45,0.529411764706,home,away,over
400828434,2,13.0,9.0,14.0,6.0,21.0,6.0,25.0,10.0,4.0,15.0,5.0,198.0,0.342105263158,0.6,0.473684210526,0.210526315789,0.5,0.652173913043,away,away,tie
400828435,2,15.0,8.0,2.0,2.0,33.0,16.0,23.0,8.0,7.0,15.0,9.0,215.0,0.394736842105,0.942857142857,0.5,0.318181818182,0.888888888889,1.0,away,away,over
400828436,2,8.0,4.0,11.0,6.0,25.0,8.0,29.0,10.0,4.0,19.0,15.5,212.0,0.216216216216,0.694444444444,0.285714285714,0.173913043478,0.571428571429,0.772727272727,away,home,over
400828437,2,23.0,11.0,18.0,11.0,17.0,4.0,13.0,6.0,12.0,7.0,-8.5,203.0,0.638888888889,0.485714285714,0.647058823529,0.631578947368,0.266666666667,0.65,home,home,under
400828438,2,22.0,12.0,12.0,7.0,22.0,6.0,15.0,7.0,10.0,8.0,-2.5,209.0,0.594594594595,0.647058823529,0.631578947368,0.555555555556,0.461538461538,0.761904761905,home,home,over
400828439,2,20.0,12.0,19.0,8.0,15.0,7.0,17.0,7.0,8.0,10.0,-3.5,199.0,0.540540540541,0.441176470588,0.631578947368,0.444444444444,0.466666666667,0.421052631579,away,away,over
400828440,2,20.0,12.0,26.0,13.0,10.0,4.0,16.0,5.0,8.0,11.0,-11.0,195.0,0.555555555556,0.277777777778,0.705882352941,0.421052631579,0.235294117647,0.315789473684,home,home,under
400828441,2,4.0,2.0,15.0,9.0,23.0,12.0,34.0,13.0,2.0,21.0,9.5,202.0,0.105263157895,0.605263157895,0.133333333333,0.0869565217391,0.571428571429,0.647058823529,away,away,over
400828442,2,15.0,10.0,14.0,6.0,22.0,7.0,20.0,8.0,5.0,12.0,1.5,182.0,0.428571428571,0.611111111111,0.555555555556,0.294117647059,0.538461538462,0.652173913043,home,home,under
400828443,2,15.0,10.0,2.0,2.0,34.0,17.0,21.0,9.0,5.0,12.0,8.5,225.0,0.416666666667,0.944444444444,0.526315789474,0.294117647059,0.894736842105,1.0,away,away,over
400828445,2,24.0,12.0,24.0,15.0,11.0,4.0,13.0,6.0,12.0,7.0,-9.5,204.0,0.648648648649,0.314285714286,0.666666666667,0.631578947368,0.210526315789,0.4375,home,away,under
400828444,2,12.0,5.0,16.0,10.0,21.0,10.0,25.0,15.0,7.0,10.0,4.0,199.0,0.324324324324,0.567567567568,0.25,0.411764705882,0.5,0.647058823529,away,away,under
400828446,2,4.0,2.0,9.0,8.0,25.0,10.0,35.0,14.0,2.0,21.0,16.5,206.0,0.102564102564,0.735294117647,0.125,0.0869565217391,0.555555555556,0.9375,away,home,under
400828447,2,20.0,12.0,17.0,7.0,19.0,10.0,18.0,6.0,8.0,12.0,3.0,192.0,0.526315789474,0.527777777778,0.666666666667,0.4,0.588235294118,0.473684210526,home,home,over
400828448,2,18.0,11.0,15.0,10.0,21.0,9.0,19.0,9.0,7.0,10.0,-2.0,207.0,0.486486486486,0.583333333333,0.55,0.411764705882,0.473684210526,0.705882352941,home,home,under
400828449,2,18.0,9.0,23.0,16.0,15.0,5.0,20.0,8.0,9.0,12.0,-5.5,198.0,0.473684210526,0.394736842105,0.529411764706,0.428571428571,0.238095238095,0.588235294118,home,home,under
400828450,2,13.0,5.0,19.0,12.0,17.0,4.0,24.0,11.0,8.0,13.0,1.5,199.0,0.351351351351,0.472222222222,0.3125,0.380952380952,0.25,0.65,home,home,under
400828451,2,15.0,8.0,11.0,6.0,26.0,9.0,24.0,9.0,7.0,15.0,7.5,216.0,0.384615384615,0.702702702703,0.470588235294,0.318181818182,0.6,0.772727272727,home,home,over
400828452,2,8.0,4.0,20.0,12.0,16.0,5.0,30.0,11.0,4.0,19.0,3.5,191.0,0.210526315789,0.444444444444,0.266666666667,0.173913043478,0.294117647059,0.578947368421,away,away,under
400828453,2,10.0,6.0,6.0,6.0,32.0,10.0,27.0,13.0,4.0,14.0,14.5,196.0,0.27027027027,0.842105263158,0.315789473684,0.222222222222,0.625,1.0,away,away,under
400828454,2,22.0,16.0,19.0,8.0,16.0,8.0,13.0,5.0,6.0,8.0,-9.0,208.0,0.628571428571,0.457142857143,0.761904761905,0.428571428571,0.5,0.421052631579,away,away,over
400828455,2,35.0,17.0,15.0,7.0,22.0,7.0,2.0,0.0,18.0,2.0,-14.5,210.0,0.945945945946,0.594594594595,1.0,0.9,0.5,0.652173913043,home,away,over
400828456,2,21.0,12.0,26.0,15.0,13.0,4.0,16.0,5.0,9.0,11.0,-12.0,205.0,0.567567567568,0.333333333333,0.705882352941,0.45,0.210526315789,0.45,home,home,over
400828457,2,21.0,13.0,6.0,6.0,33.0,11.0,16.0,5.0,8.0,11.0,6.5,197.0,0.567567567568,0.846153846154,0.722222222222,0.421052631579,0.647058823529,1.0,away,away,over
400828458,2,19.0,10.0,18.0,8.0,19.0,10.0,20.0,8.0,9.0,12.0,1.5,201.0,0.487179487179,0.513513513514,0.555555555556,0.428571428571,0.555555555556,0.473684210526,home,home,over
400828459,2,21.0,13.0,19.0,10.0,19.0,7.0,18.0,6.0,8.0,12.0,2.0,197.0,0.538461538462,0.5,0.684210526316,0.4,0.411764705882,0.571428571429,away,away,over
400828460,2,15.0,10.0,14.0,8.0,22.0,6.0,24.0,7.0,5.0,17.0,3.0,203.0,0.384615384615,0.611111111111,0.588235294118,0.227272727273,0.428571428571,0.727272727273,home,home,over
400828461,2,12.0,5.0,12.0,7.0,26.0,9.0,26.0,16.0,7.0,10.0,10.5,209.0,0.315789473684,0.684210526316,0.238095238095,0.411764705882,0.5625,0.772727272727,away,home,under
400828462,2,22.0,11.0,9.0,8.0,26.0,11.0,16.0,6.0,11.0,10.0,5.5,200.0,0.578947368421,0.742857142857,0.647058823529,0.52380952381,0.578947368421,0.9375,away,home,under
400828463,2,8.0,4.0,25.0,16.0,11.0,4.0,31.0,12.0,4.0,19.0,2.0,204.0,0.205128205128,0.305555555556,0.25,0.173913043478,0.2,0.4375,home,home,under
400828464,2,17.0,13.0,15.0,8.0,23.0,10.0,20.0,7.0,4.0,13.0,3.0,207.0,0.459459459459,0.605263157895,0.65,0.235294117647,0.555555555556,0.65,home,home,under
400828465,2,17.0,8.0,24.0,17.0,16.0,5.0,19.0,11.0,9.0,8.0,-5.5,207.0,0.472222222222,0.4,0.421052631579,0.529411764706,0.227272727273,0.611111111111,home,away,tie
400828466,2,10.0,6.0,20.0,12.0,20.0,9.0,28.0,14.0,4.0,14.0,3.5,192.0,0.263157894737,0.5,0.3,0.222222222222,0.428571428571,0.578947368421,home,home,over
400828467,2,19.0,9.0,16.0,11.0,22.0,9.0,19.0,10.0,10.0,9.0,-3.5,205.0,0.5,0.578947368421,0.473684210526,0.526315789474,0.45,0.722222222222,home,home,under
400828468,2,20.0,12.0,27.0,10.0,12.0,7.0,19.0,9.0,8.0,10.0,-7.5,208.0,0.512820512821,0.307692307692,0.571428571429,0.444444444444,0.411764705882,0.227272727273,home,away,over
400828469,2,27.0,17.0,17.0,10.0,22.0,11.0,12.0,5.0,10.0,7.0,-12.5,207.0,0.692307692308,0.564102564103,0.772727272727,0.588235294118,0.52380952381,0.611111111111,home,home,under
400828470,2,14.0,6.0,2.0,2.0,36.0,18.0,24.0,11.0,8.0,13.0,9.5,216.0,0.368421052632,0.947368421053,0.352941176471,0.380952380952,0.9,1.0,home,home,over
400828471,2,16.0,9.0,20.0,12.0,17.0,6.0,24.0,9.0,7.0,15.0,-3.5,194.0,0.4,0.459459459459,0.5,0.318181818182,0.333333333333,0.578947368421,home,home,under
400828472,2,15.0,10.0,26.0,17.0,11.0,4.0,22.0,10.0,5.0,12.0,-6.5,218.0,0.405405405405,0.297297297297,0.5,0.294117647059,0.190476190476,0.4375,away,away,under
400828473,2,25.0,13.0,16.0,8.0,22.0,7.0,13.0,6.0,12.0,7.0,-3.0,198.0,0.657894736842,0.578947368421,0.684210526316,0.631578947368,0.466666666667,0.652173913043,home,home,under
400828475,2,20.0,12.0,15.0,9.0,24.0,13.0,18.0,8.0,8.0,10.0,4.5,194.0,0.526315789474,0.615384615385,0.6,0.444444444444,0.590909090909,0.647058823529,away,home,under
400828474,2,4.0,2.0,15.0,9.0,22.0,6.0,36.0,15.0,2.0,21.0,8.5,205.0,0.1,0.594594594595,0.117647058824,0.0869565217391,0.4,0.727272727273,away,home,over
400828476,2,21.0,13.0,17.0,11.0,21.0,8.0,19.0,7.0,8.0,12.0,1.0,192.0,0.525,0.552631578947,0.65,0.4,0.421052631579,0.684210526316,home,home,over
400828477,2,34.0,22.0,9.0,8.0,27.0,12.0,6.0,0.0,12.0,6.0,-6.0,195.0,0.85,0.75,1.0,0.666666666667,0.6,0.9375,home,away,under
400828478,2,17.0,11.0,23.0,12.0,15.0,5.0,21.0,8.0,6.0,13.0,-2.5,200.0,0.447368421053,0.394736842105,0.578947368421,0.315789473684,0.294117647059,0.47619047619,away,away,over
400828479,2,36.0,18.0,31.0,19.0,9.0,4.0,3.0,0.0,18.0,3.0,-18.0,216.0,0.923076923077,0.225,1.0,0.857142857143,0.173913043478,0.294117647059,home,tie,under
400828480,2,22.0,13.0,19.0,8.0,18.0,9.0,17.0,5.0,9.0,12.0,-7.0,210.0,0.564102564103,0.486486486486,0.722222222222,0.428571428571,0.529411764706,0.45,away,away,over
400828481,2,28.0,18.0,28.0,11.0,12.0,7.0,12.0,5.0,10.0,7.0,-13.0,210.0,0.7,0.3,0.782608695652,0.588235294118,0.388888888889,0.227272727273,home,home,under
400828482,2,20.0,10.0,27.0,16.0,13.0,4.0,19.0,10.0,10.0,9.0,-9.5,210.0,0.512820512821,0.325,0.5,0.526315789474,0.2,0.45,home,home,over
400828483,2,11.0,7.0,24.0,15.0,17.0,7.0,28.0,14.0,4.0,14.0,4.0,205.0,0.282051282051,0.414634146341,0.333333333333,0.222222222222,0.318181818182,0.526315789474,away,away,over
400828484,2,23.0,16.0,18.0,11.0,22.0,11.0,15.0,6.0,7.0,9.0,-1.0,201.0,0.605263157895,0.55,0.727272727273,0.4375,0.5,0.611111111111,away,away,under
400828485,2,12.0,7.0,20.0,13.0,18.0,4.0,26.0,9.0,5.0,17.0,-3.5,202.0,0.315789473684,0.473684210526,0.4375,0.227272727273,0.235294117647,0.666666666667,home,away,over
400828486,2,16.0,11.0,16.0,9.0,23.0,10.0,25.0,7.0,5.0,18.0,4.5,207.0,0.390243902439,0.589743589744,0.611111111111,0.217391304348,0.526315789474,0.65,home,home,under
400828487,2,15.0,7.0,17.0,9.0,22.0,7.0,24.0,11.0,8.0,13.0,2.0,191.0,0.384615384615,0.564102564103,0.388888888889,0.380952380952,0.4375,0.652173913043,away,away,over
400828488,2,21.0,13.0,10.0,9.0,27.0,12.0,19.0,9.0,8.0,10.0,2.0,205.0,0.525,0.72972972973,0.590909090909,0.444444444444,0.571428571429,0.9375,away,away,under
400828490,2,18.0,14.0,25.0,18.0,17.0,5.0,21.0,7.0,4.0,14.0,-5.5,197.0,0.461538461538,0.404761904762,0.666666666667,0.222222222222,0.217391304348,0.631578947368,away,away,tie
400828489,2,23.0,13.0,29.0,14.0,11.0,4.0,17.0,7.0,10.0,10.0,-10.0,207.0,0.575,0.275,0.65,0.5,0.222222222222,0.318181818182,home,home,under
400828491,2,19.0,9.0,19.0,9.0,21.0,10.0,19.0,11.0,10.0,8.0,1.5,212.0,0.5,0.525,0.45,0.555555555556,0.526315789474,0.52380952381,away,away,over
400828492,2,21.0,13.0,3.0,3.0,37.0,18.0,18.0,6.0,8.0,12.0,7.0,217.0,0.538461538462,0.925,0.684210526316,0.4,0.857142857143,1.0,home,home,under
400828493,2,4.0,2.0,24.0,15.0,18.0,8.0,37.0,16.0,2.0,21.0,6.0,207.0,0.0975609756098,0.428571428571,0.111111111111,0.0869565217391,0.347826086957,0.526315789474,home,home,under
400828494,2,22.0,14.0,21.0,13.0,20.0,9.0,19.0,7.0,8.0,12.0,-5.5,187.0,0.536585365854,0.487804878049,0.666666666667,0.4,0.409090909091,0.578947368421,home,home,over
400828495,2,17.0,11.0,32.0,20.0,9.0,4.0,22.0,9.0,6.0,13.0,-8.5,191.0,0.435897435897,0.219512195122,0.55,0.315789473684,0.166666666667,0.294117647059,home,home,tie
400828496,2,26.0,14.0,23.0,12.0,16.0,6.0,13.0,6.0,12.0,7.0,-3.5,219.0,0.666666666667,0.410256410256,0.7,0.631578947368,0.333333333333,0.47619047619,away,away,under
400828497,2,12.0,5.0,28.0,17.0,13.0,4.0,29.0,17.0,7.0,12.0,-3.5,207.0,0.292682926829,0.317073170732,0.227272727273,0.368421052632,0.190476190476,0.45,home,home,under
400828498,2,29.0,19.0,17.0,9.0,23.0,8.0,12.0,5.0,10.0,7.0,-10.0,201.0,0.707317073171,0.575,0.791666666667,0.588235294118,0.470588235294,0.652173913043,home,home,under
400828499,2,35.0,23.0,18.0,11.0,23.0,12.0,6.0,0.0,12.0,6.0,-12.0,196.0,0.853658536585,0.560975609756,1.0,0.666666666667,0.521739130435,0.611111111111,home,home,under
400828500,2,15.0,7.0,18.0,12.0,22.0,9.0,25.0,12.0,8.0,13.0,2.0,201.0,0.375,0.55,0.368421052632,0.380952380952,0.428571428571,0.684210526316,home,home,over
400828501,2,9.0,5.0,20.0,10.0,21.0,8.0,33.0,12.0,4.0,21.0,9.0,206.0,0.214285714286,0.512195121951,0.294117647059,0.16,0.444444444444,0.565217391304,away,away,over
400828502,2,20.0,11.0,37.0,21.0,5.0,2.0,22.0,8.0,9.0,14.0,-10.0,201.0,0.47619047619,0.119047619048,0.578947368421,0.391304347826,0.0869565217391,0.157894736842,home,away,under
400828503,2,18.0,14.0,22.0,13.0,18.0,6.0,22.0,8.0,4.0,14.0,-3.5,186.0,0.45,0.45,0.636363636364,0.222222222222,0.315789473684,0.571428571429,home,home,over
400828504,2,19.0,9.0,25.0,16.0,18.0,8.0,20.0,12.0,10.0,8.0,-4.0,210.0,0.487179487179,0.418604651163,0.428571428571,0.555555555556,0.333333333333,0.526315789474,away,away,under
400828505,2,23.0,15.0,26.0,17.0,13.0,5.0,19.0,7.0,8.0,12.0,-5.5,194.0,0.547619047619,0.333333333333,0.681818181818,0.4,0.227272727273,0.470588235294,home,away,over
400828506,2,22.0,14.0,16.0,9.0,23.0,7.0,18.0,6.0,8.0,12.0,-3.0,202.0,0.55,0.589743589744,0.7,0.4,0.4375,0.695652173913,away,away,over
400828507,2,24.0,14.0,19.0,10.0,20.0,8.0,17.0,7.0,10.0,10.0,-8.0,198.0,0.585365853659,0.512820512821,0.666666666667,0.5,0.444444444444,0.571428571429,home,home,under
400828508,2,25.0,11.0,30.0,15.0,11.0,4.0,15.0,6.0,14.0,9.0,-11.0,196.0,0.625,0.268292682927,0.647058823529,0.608695652174,0.210526315789,0.318181818182,home,home,over
400828509,2,28.0,15.0,4.0,4.0,37.0,18.0,10.0,1.0,13.0,9.0,-3.5,210.0,0.736842105263,0.90243902439,0.9375,0.590909090909,0.818181818182,1.0,away,away,over
400828510,2,23.0,11.0,19.0,9.0,22.0,11.0,19.0,7.0,12.0,12.0,2.0,203.0,0.547619047619,0.536585365854,0.611111111111,0.5,0.55,0.52380952381,home,home,under
400828511,2,26.0,14.0,20.0,10.0,22.0,9.0,14.0,7.0,12.0,7.0,-6.0,210.0,0.65,0.52380952381,0.666666666667,0.631578947368,0.473684210526,0.565217391304,home,home,over
400828512,2,23.0,15.0,25.0,18.0,18.0,6.0,18.0,8.0,8.0,10.0,-4.0,192.0,0.560975609756,0.418604651163,0.652173913043,0.444444444444,0.25,0.631578947368,away,away,under
400828513,2,13.0,8.0,29.0,12.0,13.0,7.0,27.0,9.0,5.0,18.0,-5.5,204.0,0.325,0.309523809524,0.470588235294,0.217391304348,0.368421052632,0.260869565217,home,home,over
400828514,2,16.0,8.0,12.0,7.0,30.0,10.0,25.0,12.0,8.0,13.0,9.0,213.0,0.390243902439,0.714285714286,0.4,0.380952380952,0.588235294118,0.8,away,home,over
