id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_fatigue,away_fatigue
400489398,2,away,away,,-4.0,,3,3
400489399,2,home,tie,,-14.0,,1,3
400489397,2,away,away,,-7.0,,2,3
400489400,2,home,home,,-12.5,,3,3
400489401,2,home,away,,-9.0,,3,4
400489402,2,home,home,,6.5,,3,3
400489403,2,home,home,,2.5,,3,3
400489404,2,home,home,,-9.5,,4,3
400489405,2,away,away,,3.5,,3,3
400489406,2,home,home,,3.5,,3,1
400489407,2,home,home,,-2.5,,2,3
400489408,2,home,home,,-10.0,,3,2
400489409,2,away,away,,1.0,,3,3
400489410,2,home,home,,6.5,,3,4
400489411,2,away,away,,3.5,,2,2
400489412,2,away,away,,-0.0,,1,3
400489413,2,home,home,,-5.5,,2,3
400489414,2,home,away,,-11.5,,3,3
400489415,2,home,home,,-10.5,,3,3
400489416,2,home,home,,-8.0,,2,3
400489417,2,away,away,,2.0,,3,2
400489418,2,home,home,,-0.0,,3,3
400489419,2,away,away,,2.5,,3,3
400489420,2,home,home,,-5.5,,2,2
400489421,2,home,home,,-13.0,,3,2
400489422,2,home,away,,-6.5,,4,3
400489423,2,home,home,,-9.0,,3,3
400489424,2,home,away,,-11.5,,2,4
400489425,2,home,home,,-3.0,,2,2
400489426,2,home,home,,-4.0,,2,3
400489427,2,home,home,,-6.0,,2,3
400489428,2,home,home,,-11.0,,3,3
400489429,2,away,away,,5.5,,4,3
400489430,2,home,away,,-3.0,,3,4
400489431,2,away,away,,-4.0,,3,4
400489432,2,away,home,,6.5,,4,3
400489433,2,home,home,,-11.5,,4,3
400489434,2,home,home,,3.5,,2,3
400489435,2,home,home,,1.0,,2,3
400489436,2,home,home,,-12.0,,2,2
400489437,2,home,home,,1.0,,2,2
400489438,2,away,away,,-1.0,,2,2
400489439,2,away,home,,4.0,,3,3
400489440,2,home,home,,-1.0,,2,3
400489441,2,home,home,,6.0,,3,2
400489442,2,home,home,,4.0,,3,2
400489443,2,away,away,,4.5,,3,3
400489444,2,away,away,,-10.0,,2,3
400489445,2,away,home,,6.0,,3,3
400489446,2,home,away,,-12.5,,2,2
400489447,2,home,away,,-10.0,,3,2
400489448,2,home,home,,-11.5,,1,3
400489449,2,away,away,,-8.0,,1,3
400489450,2,home,away,,-5.0,,1,3
400489452,2,away,away,,-4.0,,2,2
400489451,2,home,home,,-9.5,,2,3
400489453,2,away,away,,-4.0,,4,2
400489454,2,away,away,,3.5,,4,1
400489455,2,away,away,,1.5,,3,3
400489456,2,away,away,,9.5,,2,1
400489457,2,home,home,,-2.0,,3,2
400489458,2,home,away,,-3.5,,3,3
400489459,2,away,away,,-6.0,,3,2
400489460,2,away,away,,-6.0,,1,2
400489461,2,home,away,,-6.5,,3,3
400489462,2,away,away,,-5.5,,3,2
400489463,2,away,away,,-7.0,,3,3
400489464,2,away,away,,-1.5,,3,3
400489465,2,home,home,,-2.5,,3,1
400489467,2,home,home,,-7.0,,2,2
400489468,2,away,away,,-4.5,,3,1
400489466,2,away,away,,7.5,,3,2
400489469,2,home,home,,-7.5,,3,2
400489470,2,home,away,,-14.5,,3,2
400489471,2,home,home,,-11.0,,3,3
400489472,2,away,away,,5.0,,2,2
400489473,2,away,away,,-0.0,,3,2
400489474,2,away,away,,-10.0,,3,3
400489475,2,home,home,,1.5,,3,3
400489476,2,home,home,,-8.5,,3,3
400489477,2,home,home,,-16.0,,3,3
400489478,2,home,home,,-1.0,,3,3
400489479,2,away,away,,4.0,,3,4
400489480,2,away,away,,4.0,,2,3
400489481,2,home,home,,5.0,,4,4
400489482,2,home,away,,-9.0,,4,3
400489483,2,away,away,,-0.0,,4,1
400489484,2,away,away,,-6.0,,3,3
400489485,2,home,home,,5.5,,1,3
400489486,2,home,away,,-8.5,,3,4
400489487,2,home,home,,-2.5,,3,3
400489488,2,away,away,,-0.0,,3,3
400489489,2,home,home,,-7.5,,2,3
400489490,2,home,away,,-10.0,,4,3
400489491,2,away,away,,-3.0,,3,3
400489492,2,home,home,,-3.5,,3,4
400489493,2,away,away,,2.5,,3,3
400489494,2,home,home,,4.5,,3,3
400489495,2,away,away,,-2.5,,2,3
400489496,2,away,home,,3.5,,3,1
400489497,2,home,home,,-1.5,,3,3
400489498,2,away,away,,-6.0,,3,3
400489499,2,away,away,,-7.0,,3,3
400489500,2,home,home,,-9.5,,3,3
400489501,2,home,home,,5.5,,2,3
400489503,2,away,away,,-5.5,,2,4
400489502,2,home,home,,5.0,,2,3
400489504,2,home,away,,-12.0,,4,3
400489505,2,home,away,,-7.5,,4,2
400489506,2,home,home,,-0.0,,3,3
400489507,2,away,away,,6.0,,3,3
400489508,2,away,away,,4.0,,2,2
400489509,2,away,away,,7.5,,3,3
400489510,2,home,away,,-1.5,,2,3
400489511,2,home,home,,-8.5,,2,3
400489512,2,away,away,,-5.0,,3,3
400489513,2,home,home,,-4.5,,2,3
400489514,2,away,away,,3.5,,3,3
400489515,2,away,away,,-7.0,,3,1
400489516,2,away,away,,-4.5,,2,3
400489517,2,away,home,,10.5,,3,3
400489518,2,away,away,,-4.5,,2,2
400489519,2,away,away,,-0.0,,3,3
400489520,2,away,away,,-1.0,,3,3
400489521,2,away,away,,7.0,,3,4
400489522,2,home,home,,1.0,,2,3
400489523,2,away,away,,5.5,,3,3
400489524,2,home,home,,3.0,,2,3
400489525,2,home,home,,1.0,,1,3
400489526,2,home,home,,-7.0,,3,2
400489527,2,home,home,,-4.0,,3,3
400489528,2,home,home,,-5.5,,3,3
400489529,2,home,home,,-7.0,,3,3
400489530,2,away,away,,2.0,,3,3
400489531,2,away,away,,3.5,,3,3
400489532,2,home,home,,-7.5,,2,2
400489533,2,home,home,,-3.0,,2,4
400489534,2,away,away,,3.5,,3,2
400489535,2,away,away,,5.0,,3,3
400489536,2,away,away,,-4.5,,3,3
400489537,2,away,away,,2.5,,3,3
400489538,2,away,away,,9.0,,3,3
400489539,2,home,away,,-11.0,,4,3
400489540,2,home,home,,-6.0,,2,4
400489541,2,away,away,,-3.0,,3,2
400489542,2,home,home,,-7.0,,3,3
400489543,2,home,home,,-6.0,,3,3
400489544,2,home,home,,-2.5,,3,3
400489545,2,away,away,,-7.0,,3,2
400489546,2,away,away,,-9.0,,2,3
400489547,2,away,away,,9.0,,3,3
400489548,2,away,away,,-4.0,,2,3
400489549,2,home,home,,-9.5,,3,3
400489551,2,away,away,,-5.0,,3,3
400489552,2,away,tie,,9.0,,3,3
400489553,2,home,home,,-8.0,,3,3
400489554,2,away,away,,-0.0,,2,3
400489555,2,away,away,,-8.0,,3,2
400489556,2,away,away,,-10.5,,3,3
400489557,2,away,away,,5.0,,3,3
400489558,2,home,away,,-8.5,,3,3
400489559,2,away,away,,-8.5,,3,4
400489560,2,home,home,,-6.0,,3,3
400489561,2,home,home,,-4.0,,3,4
400489562,2,home,home,,-6.0,,3,3
400489563,2,away,away,,3.5,,3,2
400489564,2,away,away,,-3.0,,3,3
400489565,2,away,away,,5.0,,2,3
400489566,2,home,away,,-7.0,,2,3
400489567,2,away,away,,-2.5,,3,3
400489568,2,away,away,,1.0,,2,2
400489569,2,away,home,,5.5,,2,3
400489570,2,home,away,,-10.5,,2,2
400489571,2,home,home,,5.0,,2,3
400489572,2,home,home,,2.0,,2,3
400489573,2,home,home,,-8.0,,2,3
400489574,2,home,home,,-11.5,,2,2
400489575,2,home,away,,-14.0,,3,3
400489576,2,home,home,,1.0,,2,2
400489577,2,home,away,,-10.5,,2,4
400489578,2,away,away,,5.5,,2,1
400489579,2,home,home,,-8.5,,3,2
400489580,2,home,away,,-8.5,,2,3
400489581,2,home,home,,-11.5,,3,2
400489582,2,home,home,,-5.0,,2,3
400489583,2,home,home,,-14.0,,3,4
400489584,2,home,home,,4.5,,3,2
400489585,2,home,away,,-10.0,,2,3
400489586,2,home,away,,-10.5,,2,2
400489587,2,home,home,,7.0,,3,3
400489588,2,away,away,,4.5,,3,3
400489589,2,home,home,,-7.0,,3,4
400489590,2,home,home,,-9.0,,2,3
400489591,2,home,home,,3.0,,2,3
400489592,2,away,away,,3.5,,2,3
400489593,2,home,home,,1.0,,3,2
400489594,2,away,home,,4.5,,2,3
400489595,2,home,away,,-11.5,,3,1
400489596,2,away,away,,-6.0,,3,3
400489597,2,away,away,,-9.5,,2,3
400489598,2,away,away,,-4.5,,3,2
400489599,2,away,away,,-1.5,,3,1
400489600,2,away,away,,-1.5,,2,2
400489606,2,home,home,,2.5,,3,2
400489601,2,away,away,,3.5,,3,2
400489602,2,home,home,,-7.5,,1,3
400489603,2,away,away,,-3.0,,3,2
400489604,2,home,home,,-1.0,,2,3
400489605,2,home,home,,-8.5,,3,3
400489607,2,home,away,,-12.0,,2,3
400489608,2,home,home,,1.5,,3,3
400489609,2,away,away,,-0.0,,3,2
400489610,2,home,home,,-6.5,,3,3
400489611,2,home,home,,-8.0,,2,3
400489612,2,home,away,,-6.0,,3,3
400489613,2,home,home,,8.0,,3,3
400489614,2,away,away,,-2.5,,3,2
400489615,2,away,away,,-7.5,,3,3
400489616,2,home,home,,1.5,,2,3
400489617,2,home,home,,-3.0,,3,3
400489618,2,home,home,,-1.5,,3,2
400489619,2,home,home,,-9.5,,2,2
400489620,2,home,home,,-1.5,,3,3
400489621,2,home,home,,-5.5,,3,3
400489622,2,away,away,,3.5,,1,3
400489623,2,away,away,,-3.0,,2,2
400489624,2,home,home,,-1.5,,3,3
400489625,2,away,away,,-0.0,,3,3
400489626,2,away,home,,10.5,,2,1
400489627,2,home,home,,-2.0,,2,2
400489628,2,home,home,,8.5,,2,2
400489629,2,home,home,,-10.5,,3,3
400489630,2,away,away,,1.5,,3,3
400489631,2,away,away,,4.5,,2,3
400489632,2,home,home,,-6.0,,3,3
400489633,2,home,home,,3.0,,3,2
400489634,2,home,home,,8.0,,3,3
400489635,2,home,home,,-5.0,,3,3
400489636,2,home,home,,-15.5,,3,3
400489637,2,home,home,,-11.0,,3,3
400489638,2,home,home,,-6.0,,2,3
400489639,2,home,home,,4.5,,3,3
400489640,2,away,away,,3.5,,2,3
400489641,2,away,away,,3.5,,4,2
400489642,2,home,home,,-13.5,,3,3
400489643,2,home,home,,4.0,,1,3
400489644,2,home,home,,-1.5,,3,3
400489645,2,home,home,,-1.5,,2,2
400489646,2,home,away,,-4.0,,3,3
400489647,2,away,away,,4.5,,2,2
400489648,2,away,away,,-1.0,,3,3
400489649,2,away,away,,-1.5,,3,2
400489650,2,away,away,,-8.0,,3,3
400489651,2,away,away,,1.5,,2,3
400489652,2,home,home,,-6.0,,2,2
400489653,2,away,away,,5.5,,3,3
400489654,2,home,home,,-6.5,,3,2
400489655,2,away,away,,-7.5,,3,3
400489656,2,away,away,,-5.0,,2,3
400489657,2,home,away,,-9.5,,2,3
400489658,2,away,home,,5.0,,2,3
400489659,2,home,home,,-6.5,,3,3
400489660,2,home,away,,-6.5,,3,3
400489661,2,away,away,,-1.5,,3,2
400489662,2,home,tie,,-5.0,,2,3
400489663,2,home,home,,-4.0,,2,3
400489664,2,away,home,,10.5,,3,3
400517994,2,away,,,,,0,0
400489665,2,home,away,,-10.5,,1,1
400489666,2,away,away,,4.5,,1,1
400489667,2,away,away,,-2.5,,1,1
400489668,2,away,away,,-6.5,,1,1
400489669,2,home,away,,-6.0,,1,1
400489670,2,home,home,,2.0,,1,1
400489671,2,away,away,,2.5,,1,1
400489672,2,away,away,,2.0,,1,0
400489673,2,away,away,,-5.0,,1,1
400489674,2,home,home,,-1.5,,1,1
400489675,2,home,home,,-5.0,,1,1
400489676,2,away,away,,-4.0,,1,1
400489677,2,away,away,,-2.5,,1,1
400489678,2,home,home,,4.0,,0,1
400489679,2,away,away,,-3.0,,0,1
400489680,2,home,away,,-8.0,,1,0
400489681,2,away,away,,2.0,,0,1
400489682,2,away,away,,-3.5,,0,1
400489683,2,away,away,,5.0,,0,0
400489684,2,away,away,,9.0,,1,0
400489685,2,away,away,,3.0,,1,1
400489686,2,away,away,,-4.0,,0,1
400489687,2,home,home,,-2.5,,1,1
400489688,2,home,away,,-3.5,,2,1
400489689,2,home,home,,1.0,,2,2
400489690,2,away,away,,9.5,,1,1
400489691,2,home,home,,-6.5,,2,2
400489692,2,home,home,,-4.0,,2,2
400489693,2,home,home,,-7.5,,1,2
400489694,2,home,home,,1.5,,1,1
400489695,2,home,home,,-0.0,,2,2
400489696,2,home,home,,-7.5,,1,1
400489697,2,home,home,,-2.5,,1,1
400489698,2,home,home,,2.0,,3,2
400489699,2,home,away,,-5.5,,2,2
400489700,2,home,home,,-3.0,,3,3
400489701,2,away,away,,3.0,,3,2
400489702,2,away,home,,11.5,,2,2
400489703,2,away,away,,4.5,,2,1
400489704,2,home,away,,-8.0,,1,2
400489705,2,home,home,,-6.5,,2,1
400489706,2,away,away,,-5.0,,1,2
400489707,2,home,home,,-6.0,,2,2
400489708,2,away,away,,-1.0,,3,2
400489709,2,home,home,,-11.0,,3,3
400489710,2,away,away,,-3.5,,3,2
400489711,2,away,away,,2.0,,3,2
400489712,2,away,away,,3.5,,2,2
400489713,2,home,home,,-4.0,,2,2
400489714,2,away,away,,-3.0,,2,3
400489715,2,away,away,,2.0,,4,3
400489716,2,away,tie,,2.0,,4,3
400489717,2,away,away,,5.0,,3,3
400489718,2,home,home,,-2.5,,3,3
400489719,2,away,away,,4.5,,3,3
400489720,2,home,home,,-13.0,,2,3
400489721,2,home,away,,-10.0,,3,3
400489722,2,away,away,,-2.0,,3,3
400489723,2,away,away,,2.5,,3,3
400489724,2,away,away,,-3.5,,3,3
400489725,2,away,away,,4.5,,3,3
400489726,2,away,away,,4.0,,2,3
400489727,2,home,home,,-0.0,,3,3
400489728,2,home,home,,2.0,,3,3
400489729,2,home,home,,-8.0,,3,3
400489730,2,home,away,,-11.0,,2,3
400489731,2,away,away,,-14.5,,2,3
400489732,2,home,home,,-9.5,,1,3
400489733,2,home,home,,4.0,,3,3
400489734,2,home,home,,-4.0,,3,2
400489735,2,home,home,,-4.5,,3,3
400489736,2,home,away,,-14.5,,2,2
400489737,2,away,away,,-4.5,,3,3
400489738,2,home,home,,-11.0,,1,3
400489739,2,away,away,,2.0,,3,3
400489740,2,home,home,,-2.5,,3,3
400489741,2,home,away,,-6.5,,2,2
400489742,2,away,away,,5.0,,3,3
400489743,2,away,away,,-4.5,,3,3
400489744,2,home,home,,-9.0,,1,1
400489745,2,home,home,,-0.0,,3,3
400489746,2,home,home,,-6.5,,3,3
400489747,2,home,home,,-13.5,,1,2
400489748,2,away,away,,10.0,,2,2
400489749,2,home,away,,-11.0,,3,2
400489750,2,away,home,,8.0,,2,2
400489751,2,away,away,,6.0,,2,3
400489752,2,home,home,,-9.5,,2,3
400489753,2,home,away,,-11.5,,3,3
400489754,2,away,away,,3.0,,3,2
400489755,2,home,home,,-12.0,,2,3
400489756,2,home,home,,-6.0,,3,3
400489757,2,home,home,,2.0,,2,3
400489758,2,home,away,,-12.5,,2,3
400489759,2,home,home,,-10.5,,2,2
400489760,2,home,home,,-12.0,,2,1
400489761,2,home,home,,-5.5,,2,3
400489762,2,home,home,,-8.0,,3,2
400489763,2,away,away,,-1.5,,3,3
400489764,2,home,home,,-2.0,,3,4
400489765,2,home,home,,-3.5,,2,3
400489766,2,home,home,,-12.5,,2,2
400489767,2,home,home,,-0.0,,2,3
400489768,2,away,home,,5.0,,3,2
400489769,2,away,away,,-12.5,,3,3
400489770,2,home,home,,-3.5,,3,3
400489771,2,away,away,,6.5,,3,3
400489772,2,away,away,,-5.5,,3,3
400489773,2,home,home,,-1.0,,2,3
400489774,2,home,home,,-19.5,,3,3
400489775,2,away,away,,3.0,,3,2
400489776,2,away,away,,-0.0,,3,4
400489777,2,home,home,,4.5,,3,4
400489778,2,away,away,,7.0,,2,2
400489779,2,home,home,,-7.0,,3,3
400489780,2,away,away,,5.0,,1,3
400489781,2,home,home,,-1.0,,3,3
400489782,2,away,away,,1.5,,2,3
400489783,2,away,away,,2.5,,3,3
400489784,2,away,away,,-9.5,,2,4
400489785,2,home,home,,3.5,,3,2
400489786,2,home,home,,-8.0,,2,1
400489787,2,home,home,,-3.0,,3,3
400489788,2,home,home,,5.0,,3,3
400489789,2,away,away,,10.5,,3,2
400489790,2,away,away,,-2.0,,3,3
400489791,2,home,home,,-5.0,,3,2
400489792,2,home,home,,-5.5,,1,3
400489793,2,home,home,,3.5,,2,3
400489794,2,home,home,,-5.0,,3,3
400489795,2,home,home,,-9.0,,3,3
400489796,2,home,home,,-7.5,,3,3
400489797,2,home,home,,-1.5,,2,3
400489798,2,home,away,,-8.5,,3,3
400489799,2,home,home,,-3.5,,3,4
400489800,2,home,home,,-10.0,,3,2
400489801,2,away,away,,-1.0,,2,3
400489802,2,away,away,,5.5,,1,3
400489803,2,home,home,,-6.5,,3,4
400489805,2,home,away,,-13.5,,3,1
400489804,2,away,away,,5.5,,3,2
400489806,2,home,away,,-13.0,,2,3
400489807,2,home,home,,3.0,,3,3
400489808,2,home,home,,11.5,,4,3
400489809,2,home,home,,-2.0,,3,3
400489810,2,home,home,,-2.0,,2,3
400489811,2,home,home,,-7.0,,3,3
400489812,2,home,away,,-6.0,,3,3
400489813,2,away,away,,-4.5,,3,1
400489814,2,home,home,,-1.0,,3,3
400489815,2,home,away,,-7.5,,3,2
400489816,2,home,home,,-4.0,,4,4
400489817,2,home,home,,-3.0,,4,2
400489818,2,home,home,,-7.5,,4,3
400489819,2,home,away,,-14.0,,4,2
400489820,2,home,home,,1.5,,3,2
400489821,2,away,away,,-0.0,,3,3
400489822,2,home,away,,-9.5,,3,3
400489823,2,home,away,,-12.0,,4,3
400489824,2,home,home,,-3.5,,3,3
400489825,2,away,away,,4.0,,3,2
400489826,2,home,home,,-3.0,,3,3
400489827,2,home,away,,-14.0,,3,4
400489828,2,home,home,,-3.5,,2,3
400489829,2,home,home,,-5.5,,3,3
400489830,2,away,away,,-8.0,,3,4
400489831,2,away,away,,1.5,,3,4
400489832,2,away,away,,8.5,,2,4
400489833,2,home,home,,-8.0,,3,4
400489834,2,away,away,,-6.0,,3,4
400489835,2,away,away,,2.0,,4,4
400489836,2,away,home,,4.0,,2,3
400489837,2,away,away,,5.5,,3,3
400489838,2,home,home,,-6.0,,3,3
400489839,2,away,away,,-7.5,,3,2
400489840,2,home,home,,-5.5,,3,3
400489841,2,home,home,,4.0,,3,3
400489842,2,home,away,,-8.5,,3,4
400489843,2,home,home,,-16.5,,2,2
400489844,2,home,home,,2.5,,4,3
400489845,2,away,home,,5.0,,3,3
400489846,2,away,home,,16.0,,3,3
400489847,2,home,home,,-0.0,,4,4
400489848,2,away,away,,3.5,,4,3
400489849,2,away,away,,-10.0,,3,4
400489850,2,away,away,,2.0,,2,3
400489851,2,home,home,,-17.5,,3,2
400489852,2,away,away,,8.5,,3,3
400489853,2,away,away,,-9.5,,3,2
400489854,2,home,home,,-10.0,,3,4
400489855,2,home,home,,-0.0,,4,3
400489856,2,home,away,,-5.5,,3,4
400489857,2,away,away,,6.5,,3,3
400489858,2,away,away,,13.5,,4,4
400489859,2,home,tie,,-7.0,,2,2
400489860,2,away,away,,5.0,,4,3
400489861,2,away,away,,-4.5,,3,4
400489862,2,home,home,,-4.0,,3,2
400489863,2,home,away,,-5.5,,2,3
400489864,2,home,away,,-7.5,,2,2
400489865,2,away,away,,-7.5,,2,2
400489866,2,home,home,,-14.5,,3,3
400489867,2,away,away,,-1.5,,3,3
400489868,2,home,home,,-12.5,,3,2
400489869,2,away,away,,-4.0,,3,3
400489870,2,home,away,,-20.0,,3,3
400489871,2,home,home,,-5.5,,2,4
400489872,2,away,away,,3.0,,3,3
400489873,2,home,home,,-13.0,,3,3
400489874,2,home,away,,-11.0,,3,3
400489875,2,home,home,,5.5,,3,3
400489876,2,away,home,,8.5,,3,3
400489877,2,home,home,,1.5,,3,3
400489878,2,home,away,,-12.0,,3,3
400489879,2,home,home,,2.0,,2,2
400489880,2,home,home,,-12.5,,3,1
400489881,2,away,home,,13.0,,3,3
400489882,2,home,home,,8.0,,3,3
400489883,2,home,away,,-6.5,,2,3
400489884,2,home,away,,-10.5,,2,3
400489885,2,away,away,,2.5,,2,3
400489886,2,home,home,,4.5,,1,3
400489887,2,away,away,,-6.0,,2,2
400489888,2,home,home,,-6.0,,3,1
400489889,2,home,home,,-11.5,,3,2
400489890,2,away,away,,13.5,,2,2
400489891,2,away,home,,10.0,,3,3
400489892,2,home,home,,-8.0,,2,2
400489893,2,home,home,,-4.0,,3,2
400489894,2,home,away,,-13.5,,3,3
400489895,2,home,home,,-5.5,,3,3
400489896,2,away,home,,12.5,,3,2
400489897,2,away,home,,3.5,,3,3
400489898,2,away,away,,-6.5,,3,3
400489899,2,home,home,,-9.5,,3,3
400489900,2,home,away,,-6.0,,3,2
400489901,2,home,home,,-7.5,,3,2
400489902,2,home,away,,-8.0,,3,1
400489903,2,away,away,,7.0,,3,2
400489904,2,away,away,,6.5,,1,2
400489905,2,home,home,,-0.0,,3,3
400489906,2,away,home,,8.0,,3,3
400489907,2,home,away,,-16.5,,3,3
400489908,2,home,home,,-2.0,,2,3
400489909,2,home,home,,6.0,,2,3
400489910,2,home,away,,-5.0,,2,2
400489911,2,away,away,,1.0,,3,2
400489912,2,home,away,,-13.0,,2,2
400489913,2,home,home,,-6.0,,3,3
400489914,2,away,away,,-3.0,,2,3
400489915,2,home,home,,-2.0,,3,3
400489916,2,home,home,,-8.0,,2,2
400489917,2,away,away,,-4.5,,3,3
400489918,2,away,away,,-9.5,,2,4
400489919,2,home,home,,-2.0,,2,3
400489920,2,away,away,,4.5,,2,3
400489921,2,away,away,,-1.5,,3,3
400489922,2,home,away,,-7.0,,4,3
400489923,2,home,home,,1.5,,3,3
400489924,2,home,home,,-8.0,,3,3
400489925,2,home,home,,3.5,,3,3
400489926,2,home,home,,-10.0,,2,3
400489927,2,home,home,,-20.0,,3,3
400489928,2,away,away,,-1.5,,2,3
400489929,2,home,away,,-16.0,,1,3
400489930,2,home,home,over,5.0,194.0,3,3
400489931,2,home,home,under,6.5,204.0,4,4
400489932,2,home,home,over,3.5,211.0,3,3
400489933,2,home,home,over,8.0,216.0,3,3
400489934,2,home,home,,-0.0,,2,3
400489935,2,away,away,,-1.0,,3,4
400489936,2,away,away,,3.5,,1,4
400489937,2,away,away,,-5.5,,4,4
400489938,2,home,home,,-5.5,,3,3
400489939,2,home,home,,7.0,,3,2
400489940,2,home,tie,,-1.0,,3,3
400489941,2,home,away,,-13.5,,3,3
400489942,2,away,away,,-0.0,,2,3
400489943,2,away,home,,7.0,,2,3
400489944,2,away,away,,2.5,,3,4
400489945,2,home,home,,-20.0,,2,2
400489946,2,home,home,,-1.0,,2,3
400489947,2,away,away,,2.5,,3,3
400489948,2,home,home,,4.0,,3,3
400489949,2,home,away,,-10.0,,3,1
400489950,2,home,home,,3.5,,3,3
400489951,2,home,home,,-8.5,,3,4
400489952,2,away,away,,5.5,,4,3
400489953,2,away,away,,-5.0,,2,3
400489954,2,home,home,,-11.0,,3,3
400489955,2,home,home,,-5.5,,3,3
400489956,2,home,home,,-12.5,,2,2
400489957,2,away,away,,7.5,,3,3
400489958,2,home,home,,-5.0,,3,3
400489959,2,home,home,,-3.0,,1,3
400489960,2,home,home,,8.5,,3,4
400489961,2,away,away,,-3.0,,2,3
400489962,2,home,away,,-5.5,,2,3
400489963,2,home,away,,-10.0,,2,2
400489964,2,away,away,,10.5,,2,3
400489965,2,home,home,,-12.5,,3,3
400489966,2,home,home,,-14.5,,3,3
400489967,2,home,home,,6.0,,3,3
400489968,2,home,home,,-3.0,,3,3
400489969,2,away,tie,,5.0,,3,3
400489970,2,away,away,,4.5,,2,2
400489971,2,away,away,,-6.5,,1,3
400489972,2,home,home,,-3.0,,3,3
400489973,2,home,home,,8.5,,3,2
400489974,2,home,home,,-2.0,,2,3
400489975,2,away,away,,2.5,,4,4
400489976,2,home,away,under,-12.0,211.0,3,3
400489977,2,home,away,,-5.5,,4,3
400489978,2,home,home,under,-6.0,193.0,3,4
400489979,2,home,home,under,-9.5,185.0,2,3
400489980,2,away,away,over,2.5,214.0,3,3
400489981,2,away,away,over,-4.5,197.0,3,3
400489982,2,away,home,under,4.5,201.0,2,3
400489983,2,away,away,under,3.0,193.0,3,4
400489984,2,home,home,,-2.5,,2,2
400489985,2,away,away,,-4.5,,2,2
400489986,2,away,away,,8.0,,3,3
400489987,2,home,away,,-10.0,,4,3
400489988,2,home,home,,-2.0,,4,2
400489989,2,away,away,,3.0,,2,2
400489990,2,away,away,,8.0,,3,2
400489991,2,home,home,,2.5,,3,2
400489992,2,home,home,,-8.0,,3,3
400489993,2,away,away,,1.5,,4,3
400489994,2,home,home,,-13.5,,4,3
400489995,2,home,home,,3.5,,3,3
400489996,2,home,home,,-9.0,,3,3
400489997,2,home,home,,-3.5,,2,3
400489998,2,away,away,,-0.0,,2,3
400489999,2,home,away,,-7.0,,3,4
400490000,2,home,home,,-2.0,,2,4
400490001,2,away,away,,-5.5,,3,2
400490002,2,home,away,,-9.5,,4,3
400490003,2,home,home,,-9.0,,2,2
400490004,2,home,home,,-1.0,,3,3
400490005,2,home,home,,-4.0,,3,2
400490006,2,away,away,,-9.0,,3,3
400490007,2,home,home,,-9.5,,3,3
400490008,2,away,away,,-9.5,,3,4
400490009,2,away,away,,-5.0,,4,3
400490010,2,home,tie,,-12.0,,3,3
