id,season_type,home_line_margin,over_under,two_way_winner,handicap_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
400489381,2,-0.0,,away,away,,1,-1,-3,1
400489382,2,-5.5,,home,home,,4,-1,-1,-2
400489383,2,-9.0,,home,away,,-1,5,-1,2
400489384,2,-10.0,,home,home,,-1,1,-1,2
400489385,2,-3.0,,home,home,,-2,-4,-4,1
400489386,2,-2.0,,home,home,,1,2,1,2
400489387,2,6.0,,away,home,,3,-1,1,1
400489388,2,8.0,,away,away,,6,-1,9,-2
400489389,2,-11.0,,home,home,,-3,-4,-1,-2
400489390,2,-6.5,,home,home,,-4,1,-4,2
400489391,2,6.5,,home,home,,8,3,2,-1
400489392,2,6.0,,home,home,,1,-2,-1,-2
400489393,2,-8.0,,home,home,,4,1,1,2
400489394,2,-5.0,,home,home,,-3,2,-5,-2
400489395,2,6.0,,home,home,,1,-1,3,-3
400489396,2,6.0,,home,home,,7,3,10,3
400489398,2,-4.0,,away,away,,2,4,1,-2
400489399,2,-14.0,,home,tie,,-4,1,-2,1
400489397,2,-7.0,,away,away,,-1,-1,-1,1
400489400,2,-12.5,,home,home,,-2,-1,-4,-2
400489401,2,-9.0,,home,away,,-5,2,-5,1
400489402,2,6.5,,home,home,,3,1,3,2
400489403,2,2.5,,home,home,,-1,2,-1,3
400489404,2,-9.5,,home,home,,3,6,2,-1
400489405,2,3.5,,away,away,,-4,-1,-6,-2
400489406,2,3.5,,home,home,,-1,1,2,1
400489407,2,-2.5,,home,home,,1,-2,1,-1
400489408,2,-10.0,,home,home,,1,-2,-1,-1
400489409,2,1.0,,away,away,,-1,-1,-1,-3
400489410,2,6.5,,home,home,,-1,4,-1,4
400489411,2,3.5,,away,away,,2,-2,3,-3
400489412,2,-0.0,,away,away,,-5,4,1,1
400489413,2,-5.5,,home,home,,-3,1,-5,1
400489414,2,-11.5,,home,away,,-6,3,-6,-1
400489415,2,-10.5,,home,home,,-5,3,-3,2
400489416,2,-8.0,,home,home,,1,3,5,1
400489417,2,2.0,,away,away,,-2,-3,-1,-1
400489418,2,-0.0,,home,home,,-1,-5,-1,1
400489419,2,2.5,,away,away,,1,-2,3,-3
400489420,2,-5.5,,home,home,,-1,3,-2,4
400489421,2,-13.0,,home,home,,-2,1,-4,-2
400489422,2,-6.5,,home,away,,-2,1,-4,1
400489423,2,-9.0,,home,home,,-4,3,-6,4
400489424,2,-11.5,,home,away,,-7,1,-7,1
400489425,2,-3.0,,home,home,,1,2,2,2
400489426,2,-4.0,,home,home,,-2,1,2,1
400489427,2,-6.0,,home,home,,2,2,1,3
400489428,2,-11.0,,home,home,,-3,4,-5,2
400489429,2,5.5,,away,away,,1,-2,1,-8
400489430,2,-3.0,,home,away,,-2,2,-2,4
400489431,2,-4.0,,away,away,,-1,4,-2,5
400489432,2,6.5,,away,home,,4,-2,4,-5
400489433,2,-11.5,,home,home,,-5,2,-7,2
400489434,2,3.5,,home,home,,1,-1,5,-1
400489435,2,1.0,,home,home,,2,-2,5,-3
400489436,2,-12.0,,home,home,,1,7,3,1
400489437,2,1.0,,home,home,,-2,2,1,2
400489438,2,-1.0,,away,away,,-1,-1,-1,-4
400489439,2,4.0,,away,home,,3,-2,-1,-8
400489440,2,-1.0,,home,home,,-2,-3,1,-4
400489441,2,6.0,,home,home,,-2,-4,-2,1
400489442,2,4.0,,home,home,,-2,-3,3,-9
400489443,2,4.5,,away,away,,1,-3,3,-6
400489444,2,-10.0,,away,away,,-1,1,-1,-1
400489445,2,6.0,,away,home,,2,-3,2,-6
400489446,2,-12.5,,home,away,,-3,3,1,5
400489447,2,-10.0,,home,away,,-6,1,-5,-3
400489448,2,-11.5,,home,home,,1,2,1,2
400489449,2,-8.0,,away,away,,-1,4,-1,1
400489450,2,-5.0,,home,away,,1,4,3,3
400489452,2,-4.0,,away,away,,-1,2,-1,-1
400489451,2,-9.5,,home,home,,-1,8,-1,2
400489453,2,-4.0,,away,away,,-3,2,-1,3
400489454,2,3.5,,away,away,,-1,3,4,-2
400489455,2,1.5,,away,away,,-3,-3,-1,-9
400489456,2,9.5,,away,away,,-3,1,-3,1
400489457,2,-2.0,,home,home,,-1,5,-2,-1
400489458,2,-3.5,,home,away,,4,1,1,2
400489459,2,-6.0,,away,away,,-7,1,-6,1
400489460,2,-6.0,,away,away,,-4,1,-1,2
400489461,2,-6.5,,home,away,,1,3,1,4
400489462,2,-5.5,,away,away,,-1,4,3,6
400489463,2,-7.0,,away,away,,-1,4,-1,1
400489464,2,-1.5,,away,away,,-1,2,-1,1
400489465,2,-2.5,,home,home,,-1,2,-1,1
400489467,2,-7.0,,home,home,,1,9,5,3
400489468,2,-4.5,,away,away,,1,2,-1,3
400489466,2,7.5,,away,away,,1,1,1,1
400489469,2,-7.5,,home,home,,-1,-1,-1,-1
400489470,2,-14.5,,home,away,,-4,-1,-7,-1
400489471,2,-11.0,,home,home,,1,-1,1,-3
400489472,2,5.0,,away,away,,-2,-4,-2,-7
400489473,2,-0.0,,away,away,,1,3,4,1
400489474,2,-10.0,,away,away,,1,6,1,1
400489475,2,1.5,,home,home,,-8,-4,-1,-10
400489476,2,-8.5,,home,home,,-1,3,-1,2
400489477,2,-16.0,,home,home,,-5,-1,-8,-1
400489478,2,-1.0,,home,home,,1,-1,-1,-1
400489479,2,4.0,,away,away,,1,1,-1,1
400489480,2,4.0,,away,away,,-1,-1,-1,1
400489481,2,5.0,,home,home,,-3,-1,-1,-1
400489482,2,-9.0,,home,away,,-2,-1,-2,-1
400489483,2,-0.0,,away,away,,1,-1,1,-3
400489484,2,-6.0,,away,away,,-3,4,-8,5
400489485,2,5.5,,home,home,,2,-1,2,-2
400489486,2,-8.5,,home,away,,2,1,2,1
400489487,2,-2.5,,home,home,,2,1,5,1
400489488,2,-0.0,,away,away,,-1,-1,4,1
400489489,2,-7.5,,home,home,,-6,5,1,2
400489490,2,-10.0,,home,away,,-9,2,-2,-1
400489491,2,-3.0,,away,away,,-2,-5,-2,1
400489492,2,-3.5,,home,home,,-1,4,-1,3
400489493,2,2.5,,away,away,,-2,1,1,-1
400489494,2,4.5,,home,home,,1,1,1,1
400489495,2,-2.5,,away,away,,-1,-1,2,-1
400489496,2,3.5,,away,home,,-3,1,1,-1
400489497,2,-1.5,,home,home,,2,-1,1,-2
400489498,2,-6.0,,away,away,,-10,1,-3,1
400489499,2,-7.0,,away,away,,-3,-2,-3,-4
400489500,2,-9.5,,home,home,,1,2,1,2
400489501,2,5.5,,home,home,,2,-4,-1,-9
400489503,2,-5.5,,away,away,,1,1,4,1
400489502,2,5.0,,home,home,,1,1,5,1
400489504,2,-12.0,,home,away,,-1,3,-1,1
400489505,2,-7.5,,home,away,,-1,3,-2,-2
400489506,2,-0.0,,home,home,,-2,-1,-2,-2
400489507,2,6.0,,away,away,,-4,-1,1,1
400489508,2,4.0,,away,away,,5,1,-1,2
400489509,2,7.5,,away,away,,2,-1,5,1
400489510,2,-1.5,,home,away,,-1,6,-1,3
400489511,2,-8.5,,home,home,,-6,-2,1,-2
400489512,2,-5.0,,away,away,,1,-2,-1,-2
400489513,2,-4.5,,home,home,,1,-3,2,-5
400489514,2,3.5,,away,away,,-1,2,-1,3
400489515,2,-7.0,,away,away,,2,3,-1,3
400489516,2,-4.5,,away,away,,1,2,-1,2
400489517,2,10.5,,away,home,,-1,3,-1,-1
400489518,2,-4.5,,away,away,,1,-2,2,-1
400489519,2,-0.0,,away,away,,1,2,-1,-1
400489520,2,-1.0,,away,away,,1,1,1,2
400489521,2,7.0,,away,away,,3,-2,6,-1
400489522,2,1.0,,home,home,,3,-1,-1,1
400489523,2,5.5,,away,away,,1,1,-1,-1
400489524,2,3.0,,home,home,,1,-1,1,-3
400489525,2,1.0,,home,home,,2,-1,1,-2
400489526,2,-7.0,,home,home,,2,4,3,1
400489527,2,-4.0,,home,home,,6,4,1,2
400489528,2,-5.5,,home,home,,-3,1,-3,1
400489529,2,-7.0,,home,home,,-7,-6,1,1
400489530,2,2.0,,away,away,,-3,1,-1,1
400489531,2,3.5,,away,away,,2,-2,4,-1
400489532,2,-7.5,,home,home,,-1,-1,-3,-2
400489533,2,-3.0,,home,home,,-2,-3,2,-2
400489534,2,3.5,,away,away,,-2,-1,1,-2
400489535,2,5.0,,away,away,,1,-3,1,-2
400489536,2,-4.5,,away,away,,1,7,-1,5
400489537,2,2.5,,away,away,,-1,-1,-1,1
400489538,2,9.0,,away,away,,2,-1,2,-2
400489539,2,-11.0,,home,away,,2,5,1,7
400489540,2,-6.0,,home,home,,-1,1,-3,1
400489541,2,-3.0,,away,away,,2,-1,2,-1
400489542,2,-7.0,,home,home,,-8,-3,-1,-4
400489543,2,-6.0,,home,home,,1,2,-2,2
400489544,2,-2.5,,home,home,,-1,-1,-1,-2
400489545,2,-7.0,,away,away,,3,5,2,-1
400489546,2,-9.0,,away,away,,-1,1,-1,1
400489547,2,9.0,,away,away,,-1,-2,-1,-4
400489548,2,-4.0,,away,away,,4,5,8,3
400489549,2,-9.5,,home,home,,-9,-1,-2,1
400489551,2,-5.0,,away,away,,1,-3,-3,-3
400489552,2,9.0,,away,tie,,2,-2,2,-3
400489553,2,-8.0,,home,home,,3,1,3,1
400489554,2,-0.0,,away,away,,-1,1,1,1
400489555,2,-8.0,,away,away,,-1,1,-2,2
400489556,2,-10.5,,away,away,,2,-1,-1,-2
400489557,2,5.0,,away,away,,4,-2,3,-4
400489558,2,-8.5,,home,away,,1,5,1,3
400489559,2,-8.5,,away,away,,3,10,3,1
400489560,2,-6.0,,home,home,,1,3,-2,3
400489561,2,-4.0,,home,home,,3,-1,4,-1
400489562,2,-6.0,,home,home,,-7,1,-4,-3
400489563,2,3.5,,away,away,,-1,-4,-1,1
400489564,2,-3.0,,away,away,,5,2,4,2
400489565,2,5.0,,away,away,,5,-1,9,-1
400489566,2,-7.0,,home,away,,-2,-1,-5,-1
400489567,2,-2.5,,away,away,,2,-1,2,-1
400489568,2,1.0,,away,away,,1,-3,1,-5
400489569,2,5.5,,away,home,,1,2,1,2
400489570,2,-10.5,,home,away,,3,-1,-2,-1
400489571,2,5.0,,home,home,,6,-1,10,-1
400489572,2,2.0,,home,home,,1,-1,-1,1
400489573,2,-8.0,,home,home,,2,1,-1,1
400489574,2,-11.5,,home,home,,-1,1,-3,2
400489575,2,-14.0,,home,away,,-8,1,-5,5
400489576,2,1.0,,home,home,,3,1,1,-1
400489577,2,-10.5,,home,away,,-3,-2,-6,-3
400489578,2,5.5,,away,away,,-1,4,-1,4
400489579,2,-8.5,,home,home,,2,-1,2,4
400489580,2,-8.5,,home,away,,3,-1,3,-2
400489581,2,-11.5,,home,home,,-1,6,-1,-1
400489582,2,-5.0,,home,home,,-10,-4,1,-4
400489583,2,-14.0,,home,home,,-11,1,-1,1
400489584,2,4.5,,home,home,,-3,1,1,1
400489585,2,-10.0,,home,away,,-1,-2,-2,-3
400489586,2,-10.5,,home,away,,-2,-1,2,1
400489587,2,7.0,,home,home,,-2,-3,-1,-6
400489588,2,4.5,,away,away,,-2,2,1,1
400489589,2,-7.0,,home,home,,6,6,6,-1
400489590,2,-9.0,,home,home,,-2,1,-4,1
400489591,2,3.0,,home,home,,-1,-2,1,-2
400489592,2,3.5,,away,away,,-1,-1,-1,-2
400489593,2,1.0,,home,home,,-1,-3,-1,-7
400489594,2,4.5,,away,home,,1,1,2,2
400489595,2,-11.5,,home,away,,-4,-1,-6,-2
400489596,2,-6.0,,away,away,,-2,1,-2,5
400489597,2,-9.5,,away,away,,-1,1,-1,2
400489598,2,-4.5,,away,away,,-5,-2,-7,-5
400489599,2,-1.5,,away,away,,-1,-5,1,-3
400489600,2,-1.5,,away,away,,1,2,2,2
400489606,2,2.5,,home,home,,-3,2,-1,-2
400489601,2,3.5,,away,away,,-4,-1,-1,-2
400489602,2,-7.5,,home,home,,4,2,-1,3
400489603,2,-3.0,,away,away,,-2,2,2,-1
400489604,2,-1.0,,home,home,,1,-1,-1,-1
400489605,2,-8.5,,home,home,,-1,7,1,1
400489607,2,-12.0,,home,away,,-9,1,1,1
400489608,2,1.5,,home,home,,1,1,1,1
400489609,2,-0.0,,away,away,,1,7,2,-1
400489610,2,-6.5,,home,home,,2,1,3,1
400489611,2,-8.0,,home,home,,1,-1,1,-1
400489612,2,-6.0,,home,away,,1,2,1,3
400489613,2,8.0,,home,home,,-1,3,2,1
400489614,2,-2.5,,away,away,,1,-6,1,-4
400489615,2,-7.5,,away,away,,-3,-1,-6,-1
400489616,2,1.5,,home,home,,-4,1,2,2
400489617,2,-3.0,,home,home,,-1,2,2,-2
400489618,2,-1.5,,home,home,,1,-2,2,-3
400489619,2,-9.5,,home,home,,-2,2,-3,3
400489620,2,-1.5,,home,home,,-2,1,-1,1
400489621,2,-5.5,,home,home,,-1,-1,-1,-2
400489622,2,3.5,,away,away,,-1,-1,-1,1
400489623,2,-3.0,,away,away,,-1,-1,-2,-2
400489624,2,-1.5,,home,home,,-1,3,-1,1
400489625,2,-0.0,,away,away,,-1,1,-1,-2
400489626,2,10.5,,away,home,,1,1,4,-1
400489627,2,-2.0,,home,home,,2,-1,1,-2
400489628,2,8.5,,home,home,,2,-2,3,-4
400489629,2,-10.5,,home,home,,-3,8,1,-1
400489630,2,1.5,,away,away,,-1,-4,-1,2
400489631,2,4.5,,away,away,,1,2,4,3
400489632,2,-6.0,,home,home,,-1,2,2,-1
400489633,2,3.0,,home,home,,1,-3,1,1
400489634,2,8.0,,home,home,,2,4,4,2
400489635,2,-5.0,,home,home,,-5,-2,-1,-2
400489636,2,-15.5,,home,home,,-2,1,-5,1
400489637,2,-11.0,,home,home,,-2,3,-2,-1
400489638,2,-6.0,,home,home,,-2,1,-1,-2
400489639,2,4.5,,home,home,,1,4,1,2
400489640,2,3.5,,away,away,,1,-1,-1,-2
400489641,2,3.5,,away,away,,2,-1,5,-3
400489642,2,-13.5,,home,home,,-3,1,-6,-1
400489643,2,4.0,,home,home,,2,-2,5,-1
400489644,2,-1.5,,home,home,,-6,1,-2,2
400489645,2,-1.5,,home,home,,-1,-2,-3,1
400489646,2,-4.0,,home,away,,-1,-1,1,-1
400489647,2,4.5,,away,away,,-1,1,-1,1
400489648,2,-1.0,,away,away,,-2,1,1,1
400489649,2,-1.5,,away,away,,-3,-5,1,-1
400489650,2,-8.0,,away,away,,-1,4,-1,1
400489651,2,1.5,,away,away,,-1,5,1,3
400489652,2,-6.0,,home,home,,-2,2,-4,1
400489653,2,5.5,,away,away,,-1,-1,-1,1
400489654,2,-6.5,,home,home,,1,3,1,1
400489655,2,-7.5,,away,away,,1,5,3,3
400489656,2,-5.0,,away,away,,-7,1,-3,-1
400489657,2,-9.5,,home,away,,-2,3,-1,6
400489658,2,5.0,,away,home,,-3,-2,-2,-3
400489659,2,-6.5,,home,home,,-3,-2,-3,-4
400489660,2,-6.5,,home,away,,-4,1,-7,2
400489661,2,-1.5,,away,away,,1,2,1,1
400489662,2,-5.0,,home,tie,,1,2,-1,2
400489663,2,-4.0,,home,home,,-2,1,2,2
400489664,2,10.5,,away,home,,1,-6,2,-2
400517994,2,,,away,,,0,0,0,0
400489665,2,-10.5,,home,away,,-3,-1,-5,-1
400489666,2,4.5,,away,away,,2,-7,4,-8
400489667,2,-2.5,,away,away,,-2,1,2,-2
400489668,2,-6.5,,away,away,,-1,-1,-1,-1
400489669,2,-6.0,,home,away,,-4,1,-2,2
400489670,2,2.0,,home,home,,-12,-3,-1,-4
400489671,2,2.5,,away,away,,2,3,2,1
400489672,2,2.0,,away,away,,-1,2,-1,-4
400489673,2,-5.0,,away,away,,1,3,1,3
400489674,2,-1.5,,home,home,,-4,1,-2,1
400489675,2,-5.0,,home,home,,-13,2,-2,5
400489676,2,-4.0,,away,away,,1,3,3,3
400489677,2,-2.5,,away,away,,-3,-2,-3,-6
400489678,2,4.0,,home,home,,-1,1,1,1
400489679,2,-3.0,,away,away,,-5,2,-3,1
400489680,2,-8.0,,home,away,,2,-1,-1,1
400489681,2,2.0,,away,away,,-3,2,-1,3
400489682,2,-3.5,,away,away,,2,-1,2,-2
400489683,2,5.0,,away,away,,-1,2,-1,1
400489684,2,9.0,,away,away,,3,-7,7,-3
400489685,2,3.0,,away,away,,-4,1,-5,1
400489686,2,-4.0,,away,away,,3,9,3,3
400489687,2,-2.5,,home,home,,4,-1,8,1
400489688,2,-3.5,,home,away,,1,2,-1,2
400489689,2,1.0,,home,home,,1,-1,1,-3
400489690,2,9.5,,away,away,,1,-8,-1,-9
400489691,2,-6.5,,home,home,,3,-1,6,-1
400489692,2,-4.0,,home,home,,-4,-2,-7,-3
400489693,2,-7.5,,home,home,,1,2,1,4
400489694,2,1.5,,home,home,,-2,2,-1,3
400489695,2,-0.0,,home,home,,3,1,3,2
400489696,2,-7.5,,home,home,,1,-2,-1,-3
400489697,2,-2.5,,home,home,,-1,-8,-2,-4
400489698,2,2.0,,home,home,,1,3,4,3
400489699,2,-5.5,,home,away,,-1,-1,-2,1
400489700,2,-3.0,,home,home,,-1,-3,-1,-8
400489701,2,3.0,,away,away,,2,1,1,1
400489702,2,11.5,,away,home,,-2,-1,-1,-1
400489703,2,4.5,,away,away,,-3,-1,2,-2
400489704,2,-8.0,,home,away,,-2,-1,-3,-1
400489705,2,-6.5,,home,home,,1,1,1,2
400489706,2,-5.0,,away,away,,-3,-1,-2,-1
400489707,2,-6.0,,home,home,,2,1,5,4
400489708,2,-1.0,,away,away,,1,3,2,-1
400489709,2,-11.0,,home,home,,-14,1,1,1
400489710,2,-3.5,,away,away,,1,-1,1,-1
400489711,2,2.0,,away,away,,-1,2,-1,3
400489712,2,3.5,,away,away,,-1,1,-1,1
400489713,2,-4.0,,home,home,,1,1,3,1
400489714,2,-3.0,,away,away,,-10,-9,-2,-10
400489715,2,2.0,,away,away,,1,-1,3,-1
400489716,2,2.0,,away,tie,,3,-1,2,-2
400489717,2,5.0,,away,away,,1,-1,1,-3
400489718,2,-2.5,,home,home,,-3,-2,-4,-3
400489719,2,4.5,,away,away,,1,-1,2,-2
400489720,2,-13.0,,home,home,,2,1,-1,1
400489721,2,-10.0,,home,away,,-15,1,-1,3
400489722,2,-2.0,,away,away,,-1,1,-1,1
400489723,2,2.5,,away,away,,-1,-2,2,-2
400489724,2,-3.5,,away,away,,-1,-1,-1,-1
400489725,2,4.5,,away,away,,1,1,1,2
400489726,2,4.0,,away,away,,-16,-10,-2,-11
400489727,2,-0.0,,home,home,,-5,-2,-1,-5
400489728,2,2.0,,home,home,,2,3,4,1
400489729,2,-8.0,,home,home,,-2,-1,-4,3
400489730,2,-11.0,,home,away,,-1,3,-2,-1
400489731,2,-14.5,,away,away,,-1,-2,-3,-2
400489732,2,-9.5,,home,home,,-5,1,-2,-1
400489733,2,4.0,,home,home,,1,1,-2,1
400489734,2,-4.0,,home,home,,1,2,1,3
400489735,2,-4.5,,home,home,,2,-1,2,2
400489736,2,-14.5,,home,away,,1,2,1,2
400489737,2,-4.5,,away,away,,2,2,4,3
400489738,2,-11.0,,home,home,,-2,2,-3,5
400489739,2,2.0,,away,away,,-1,-3,-1,-3
400489740,2,-2.5,,home,home,,-1,-2,2,1
400489741,2,-6.5,,home,away,,-1,-3,1,-3
400489742,2,5.0,,away,away,,-1,-2,-1,-4
400489743,2,-4.5,,away,away,,1,1,2,4
400489744,2,-9.0,,home,home,,1,2,4,1
400489745,2,-0.0,,home,home,,2,-1,-1,-3
400489746,2,-6.5,,home,home,,-3,-2,-5,-3
400489747,2,-13.5,,home,home,,1,3,1,6
400489748,2,10.0,,away,away,,3,-11,5,-12
400489749,2,-11.0,,home,away,,-6,4,-3,-1
400489750,2,8.0,,away,home,,1,1,3,1
400489751,2,6.0,,away,away,,1,-2,1,-1
400489752,2,-9.5,,home,home,,1,4,2,-1
400489753,2,-11.5,,home,away,,-1,3,-4,4
400489754,2,3.0,,away,away,,1,-1,1,-2
400489755,2,-12.0,,home,home,,-4,1,-6,3
400489756,2,-6.0,,home,home,,-3,4,-5,3
400489757,2,2.0,,home,home,,1,-1,1,-1
400489758,2,-12.5,,home,away,,-2,3,-1,4
400489759,2,-10.5,,home,home,,-5,1,-13,-1
400489760,2,-12.0,,home,home,,-1,1,-1,1
400489761,2,-5.5,,home,home,,4,3,-1,2
400489762,2,-8.0,,home,home,,-6,1,-2,1
400489763,2,-1.5,,away,away,,-2,2,1,6
400489764,2,-2.0,,home,home,,2,4,4,2
400489765,2,-3.5,,home,home,,-4,-2,-6,-4
400489766,2,-12.5,,home,home,,-2,4,-2,7
400489767,2,-0.0,,home,home,,-3,-3,-2,-2
400489768,2,5.0,,away,home,,2,-4,2,-5
400489769,2,-12.5,,away,away,,-2,4,1,5
400489770,2,-3.5,,home,home,,-5,-2,-7,-3
400489771,2,6.5,,away,away,,-1,1,3,-1
400489772,2,-5.5,,away,away,,-1,4,-1,5
400489773,2,-1.0,,home,home,,4,5,8,1
400489774,2,-19.5,,home,home,,-6,2,-14,2
400489775,2,3.0,,away,away,,2,2,4,2
400489776,2,-0.0,,away,away,,-6,1,-8,2
400489777,2,4.5,,home,home,,2,4,-1,-3
400489778,2,7.0,,away,away,,-1,2,2,1
400489779,2,-7.0,,home,home,,-4,-1,-3,-1
400489780,2,5.0,,away,away,,1,-1,1,-1
400489781,2,-1.0,,home,home,,1,5,2,3
400489782,2,1.5,,away,away,,-1,1,-1,1
400489783,2,2.5,,away,away,,-1,1,1,1
400489784,2,-9.5,,away,away,,-5,2,-7,3
400489785,2,3.5,,home,home,,-1,-5,-2,-6
400489786,2,-8.0,,home,home,,-7,-1,-3,-1
400489787,2,-3.0,,home,home,,-1,4,-1,4
400489788,2,5.0,,home,home,,2,-1,3,-1
400489789,2,10.5,,away,away,,3,-1,5,-1
400489790,2,-2.0,,away,away,,-1,5,-1,1
400489791,2,-5.0,,home,home,,-1,5,-2,1
400489792,2,-5.5,,home,home,,1,1,2,1
400489793,2,3.5,,home,home,,2,-2,4,-2
400489794,2,-5.0,,home,home,,-5,-3,-4,1
400489795,2,-9.0,,home,home,,-7,-1,-1,-1
400489796,2,-7.5,,home,home,,-1,-2,-1,1
400489797,2,-1.5,,home,home,,1,-1,1,-3
400489798,2,-8.5,,home,away,,1,1,-2,1
400489799,2,-3.5,,home,home,,-1,6,-2,3
400489800,2,-10.0,,home,home,,-8,2,-4,2
400489801,2,-1.0,,away,away,,1,-1,2,-3
400489802,2,5.5,,away,away,,-6,-12,-5,-15
400489803,2,-6.5,,home,home,,-3,5,2,1
400489805,2,-13.5,,home,away,,-1,5,-1,5
400489804,2,5.5,,away,away,,4,-1,1,-2
400489806,2,-13.0,,home,away,,-9,2,-5,6
400489807,2,3.0,,home,home,,-2,-1,-2,-1
400489808,2,11.5,,home,home,,-1,-2,-1,-3
400489809,2,-2.0,,home,home,,-2,1,2,2
400489810,2,-2.0,,home,home,,-8,1,-2,1
400489811,2,-7.0,,home,home,,-1,6,-1,-1
400489812,2,-6.0,,home,away,,-1,7,-1,4
400489813,2,-4.5,,away,away,,2,1,2,1
400489814,2,-1.0,,home,home,,-2,1,-3,1
400489815,2,-7.5,,home,away,,-1,3,1,3
400489816,2,-4.0,,home,home,,-3,6,-1,-1
400489817,2,-3.0,,home,home,,3,7,3,1
400489818,2,-7.5,,home,home,,5,5,2,-3
400489819,2,-14.0,,home,away,,-7,1,-16,3
400489820,2,1.5,,home,home,,-2,-2,-2,-3
400489821,2,-0.0,,away,away,,-10,2,-6,1
400489822,2,-9.5,,home,away,,-2,3,-1,7
400489823,2,-12.0,,home,away,,-4,-1,2,-4
400489824,2,-3.5,,home,home,,-2,-1,-2,-3
400489825,2,4.0,,away,away,,1,1,6,1
400489826,2,-3.0,,home,home,,-2,6,-2,2
400489827,2,-14.0,,home,away,,-2,-1,1,-1
400489828,2,-3.5,,home,home,,1,3,5,-2
400489829,2,-5.5,,home,home,,-2,4,2,4
400489830,2,-8.0,,away,away,,-1,6,2,1
400489831,2,1.5,,away,away,,-4,-1,-2,-3
400489832,2,8.5,,away,away,,-3,-13,-3,-17
400489833,2,-8.0,,home,home,,-9,2,1,-1
400489834,2,-6.0,,away,away,,-4,1,1,-1
400489835,2,2.0,,away,away,,2,2,4,-1
400489836,2,4.0,,away,home,,1,2,3,3
400489837,2,5.5,,away,away,,-3,-1,-1,-1
400489838,2,-6.0,,home,home,,-3,6,-3,7
400489839,2,-7.5,,away,away,,-2,1,-4,-2
400489840,2,-5.5,,home,home,,2,4,5,8
400489841,2,4.0,,home,home,,-1,-1,-1,-1
400489842,2,-8.5,,home,away,,-3,-1,-1,1
400489843,2,-16.5,,home,home,,-1,4,1,1
400489844,2,2.5,,home,home,,3,7,1,2
400489845,2,5.0,,away,home,,-1,-2,-2,-4
400489846,2,16.0,,away,home,,-3,-14,1,-18
400489847,2,-0.0,,home,home,,2,3,4,1
400489848,2,3.5,,away,away,,-3,-1,-3,-2
400489849,2,-10.0,,away,away,,1,-1,1,-1
400489850,2,2.0,,away,away,,-4,-1,-4,-1
400489851,2,-17.5,,home,home,,-2,7,-1,8
400489852,2,8.5,,away,away,,4,-2,9,-2
400489853,2,-9.5,,away,away,,1,5,1,-1
400489854,2,-10.0,,home,home,,-4,2,-2,5
400489855,2,-0.0,,home,home,,1,-1,3,1
400489856,2,-5.5,,home,away,,2,1,2,2
400489857,2,6.5,,away,away,,1,1,2,-1
400489858,2,13.5,,away,away,,-1,-15,-1,-19
400489859,2,-7.0,,home,tie,,1,1,1,1
