id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
291018022,1,home,,,,0,0
291018013,1,home,,,,1,0
291019001,1,home,,,,0,0
291019004,1,away,,,,0,0
291019010,1,home,,,,0,0
291020020,1,away,,,,0,1
291020030,1,home,,,,0,0
291020005,1,home,,,,0,0
291020018,1,home,,,,0,0
291020025,1,away,,,,1,0
291020007,1,home,,,,0,0
291020013,1,home,,,,0,0
291020021,1,home,,,,0,0
291020022,1,away,,,,0,0
291020012,1,home,,,,0,0
291021005,1,away,,,,1,1
291021017,1,away,,,,0,1
291021019,1,home,,,,1,0
291021014,1,home,,,,0,0
291022014,1,away,,,,1,0
291022008,1,away,,,,0,1
291022025,1,away,,,,0,0
291022013,1,home,,,,0,0
291022021,1,away,,,,0,0
291022009,1,home,,,,0,0
291023030,1,away,,,,0,0
291023011,1,home,,,,0,0
291023004,1,home,,,,0,0
291023016,1,home,,,,0,0
291023017,1,home,,,,0,0
291023019,1,home,,,,0,0
291023010,1,away,,,,0,0
291023015,1,away,,,,0,0
291023023,1,away,,,,1,0
291023012,1,home,,,,0,1
291023013,1,away,,,,1,1
291027005,2,away,,,,0,0
291027006,2,away,,,,0,0
291027022,2,home,,,,0,0
291027013,2,home,,,,0,0
291028001,2,home,,,,0,0
291028019,2,home,,,,0,0
291028028,2,home,,,,0,1
291028002,2,home,,,,1,0
291028014,2,home,,,,0,0
291028016,2,home,,,,0,0
291028024,2,home,,,,0,0
291028025,2,home,,,,0,0
291028029,2,away,,,,0,0
291028007,2,home,,,,0,0
291028009,2,away,,,,0,1
291028012,2,away,,,,1,0
291029004,2,home,,,,0,1
291029022,2,away,,,,0,1
291030020,2,home,,,,0,0
291030030,2,home,,,,0,0
291030001,2,home,,,,0,0
291030002,2,home,,,,0,1
291030003,2,home,,,,0,0
291030008,2,away,,,,0,0
291030011,2,away,,,,0,0
291030016,2,away,,,,0,0
291030017,2,away,,,,0,0
291030029,2,home,,,,0,0
291030026,2,home,,,,0,0
291030021,2,home,,,,0,0
291030013,2,away,,,,0,0
291031027,2,home,,,,1,0
291031005,2,home,,,,0,1
291031018,2,away,,,,1,1
291031010,2,home,,,,0,0
291031015,2,home,,,,0,1
291031024,2,home,,,,0,1
291031012,2,away,,,,1,1
291101028,2,away,,,,1,1
291101002,2,home,,,,1,1
291101014,2,home,,,,1,1
291101025,2,away,,,,0,1
291101007,2,home,,,,0,0
291101021,2,home,,,,0,0
291101013,2,home,,,,0,0
291102030,2,home,,,,0,0
291102018,2,home,,,,0,0
291102026,2,away,,,,0,0
291102023,2,home,,,,0,1
291102012,2,home,,,,0,1
291103005,2,home,,,,0,0
291103011,2,away,,,,0,0
291103020,2,away,,,,0,0
291103008,2,home,,,,0,0
291103014,2,away,,,,0,0
291103004,2,home,,,,0,0
291103025,2,away,,,,0,0
291103006,2,home,,,,0,1
291103022,2,away,,,,0,0
291104019,2,home,,,,1,1
291104027,2,away,,,,1,1
291104028,2,home,,,,0,1
291104017,2,away,,,,0,1
291104018,2,away,,,,0,1
291104016,2,away,,,,0,1
291104010,2,away,,,,0,1
291104003,2,home,,,,0,1
291104023,2,away,,,,0,1
291104009,2,home,,,,0,0
291105005,2,away,,,,0,0
291105026,2,home,,,,0,0
291106011,2,home,,,,0,0
291106019,2,home,,,,0,0
291106020,2,home,,,,0,0
291106030,2,home,,,,0,0
291106002,2,away,,,,0,0
291106014,2,home,,,,0,0
291106003,2,away,,,,0,0
291106016,2,away,,,,0,0
291106018,2,away,,,,0,1
291106010,2,home,,,,0,0
291106009,2,away,,,,0,0
291106013,2,home,,,,0,0
291106022,2,home,,,,0,1
291107001,2,home,,,,1,1
291107017,2,away,,,,1,1
291107004,2,home,,,,0,1
291107006,2,home,,,,0,1
291107015,2,home,,,,1,1
291107026,2,away,,,,0,0
291107012,2,home,,,,1,1
291108008,2,home,,,,1,1
291108027,2,away,,,,1,1
291108025,2,home,,,,0,0
291108022,2,home,,,,0,0
291108023,2,home,,,,1,0
291108013,2,home,,,,0,0
291109020,2,away,,,,0,0
291109018,2,away,,,,0,0
291109024,2,home,,,,0,0
291109009,2,home,,,,1,1
291109012,2,away,,,,0,1
291110030,2,away,,,,0,0
291110014,2,home,,,,0,0
291110004,2,away,,,,0,0
291110029,2,away,,,,0,0
291110006,2,home,,,,0,0
291110023,2,home,,,,0,0
291111011,2,home,,,,0,0
291111028,2,home,,,,0,1
291111002,2,home,,,,0,0
291111008,2,home,,,,0,1
291111017,2,away,,,,0,0
291111018,2,away,,,,0,0
291111015,2,home,,,,0,1
291111016,2,away,,,,0,1
291111019,2,away,,,,1,0
291111010,2,home,,,,1,1
291111024,2,home,,,,0,1
291111012,2,away,,,,0,1
291111021,2,home,,,,0,0
291112014,2,away,,,,0,1
291112013,2,home,,,,0,1
291113019,2,home,,,,0,0
291113020,2,away,,,,0,0
291113018,2,away,,,,0,0
291113002,2,away,,,,0,0
291113003,2,away,,,,0,0
291113016,2,away,,,,0,0
291113023,2,home,,,,0,0
291113007,2,home,,,,0,1
291113012,2,away,,,,0,0
291114001,2,home,,,,1,1
291114011,2,home,,,,0,1
291114027,2,away,,,,0,0
291114030,2,away,,,,0,1
291114005,2,home,,,,0,1
291114014,2,home,,,,0,1
291114004,2,home,,,,0,1
291114029,2,home,,,,0,1
291114015,2,home,,,,0,1
291114024,2,away,,,,0,0
291115008,2,away,,,,0,1
291115025,2,away,,,,1,0
291115021,2,home,,,,0,0
291115013,2,away,,,,0,0
291116001,2,home,,,,0,0
291116019,2,home,,,,0,0
291116015,2,away,,,,0,0
291117005,2,home,,,,0,0
291117014,2,away,,,,0,0
291117017,2,away,,,,0,0
291117003,2,home,,,,0,0
291117010,2,away,,,,0,0
291117007,2,home,,,,0,0
291117023,2,away,,,,0,0
291117013,2,home,,,,0,0
291118001,2,home,,,,0,1
291118011,2,away,,,,1,0
291118019,2,home,,,,0,1
291118020,2,home,,,,0,0
291118027,2,home,,,,0,1
291118002,2,home,,,,0,1
291118015,2,home,,,,0,1
291118016,2,away,,,,0,1
291118029,2,home,,,,0,1
291118026,2,home,,,,0,1
291118006,2,home,,,,0,0
291118022,2,home,,,,0,1
291119003,2,home,,,,0,0
291119024,2,away,,,,1,1
291119013,2,home,,,,0,0
291120011,2,away,,,,0,0
291120020,2,away,,,,0,0
291120028,2,home,,,,0,0
291120001,2,home,,,,0,0
291120002,2,away,,,,0,0
291120025,2,home,,,,0,0
291120006,2,home,,,,0,0
291120015,2,home,,,,0,0
291120009,2,home,,,,0,0
291120012,2,home,,,,0,0
291121017,2,away,,,,0,0
291121005,2,home,,,,1,1
291121003,2,home,,,,0,1
291121029,2,away,,,,1,1
291121010,2,home,,,,1,1
291121024,2,home,,,,0,1
291121007,2,home,,,,1,0
291121026,2,home,,,,0,0
291121022,2,home,,,,1,0
291122028,2,away,,,,1,1
291122018,2,away,,,,1,1
291122030,2,home,,,,1,1
291122014,2,home,,,,1,0
291122021,2,home,,,,0,1
291122013,2,home,,,,0,0
291123029,2,home,,,,0,0
291123024,2,home,,,,0,0
291123022,2,home,,,,0,0
291123012,2,home,,,,0,0
291124027,2,home,,,,0,0
291124028,2,home,,,,0,0
291124006,2,away,,,,0,0
291124007,2,home,,,,0,0
291124026,2,away,,,,0,0
291124013,2,home,,,,0,0
291125011,2,home,,,,1,0
291125030,2,home,,,,0,1
291125002,2,home,,,,0,1
291125019,2,away,,,,0,0
291125003,2,home,,,,0,0
291125008,2,away,,,,0,0
291125016,2,away,,,,0,1
291125010,2,away,,,,0,1
291125024,2,home,,,,0,1
291125021,2,home,,,,0,0
291125022,2,home,,,,0,1
291125023,2,home,,,,0,1
291126001,2,away,,,,0,1
291126026,2,home,,,,0,0
291127014,2,away,,,,0,0
291127020,2,away,,,,0,1
291127030,2,home,,,,0,0
291127002,2,home,,,,0,0
291127008,2,away,,,,0,0
291127011,2,away,,,,0,0
291127010,2,away,,,,0,0
291127007,2,home,,,,0,0
291127016,2,away,,,,0,0
291127025,2,home,,,,0,0
291127022,2,away,,,,0,0
291127023,2,home,,,,0,0
291128027,2,away,,,,1,1
291128005,2,home,,,,1,1
291128015,2,away,,,,1,0
291128026,2,home,,,,0,1
291128009,2,away,,,,0,0
291129008,2,home,,,,1,1
291129028,2,away,,,,1,1
291129012,2,home,,,,1,1
291129014,2,away,,,,1,1
291129018,2,away,,,,1,0
291129024,2,home,,,,0,0
291129025,2,away,,,,0,0
291129007,2,away,,,,0,0
291129023,2,home,,,,0,0
291129013,2,home,,,,1,0
291130015,2,home,,,,0,0
291130006,2,home,,,,0,1
291130026,2,home,,,,0,0
291130009,2,home,,,,0,0
291201028,2,away,,,,0,0
291201030,2,away,,,,0,0
291201018,2,home,,,,0,0
291201007,2,home,,,,0,1
291201022,2,away,,,,0,0
291201013,2,home,,,,0,0
291202001,2,home,,,,0,1
291202005,2,home,,,,0,1
291202019,2,home,,,,0,1
291202027,2,home,,,,1,0
291202017,2,away,,,,0,0
291202004,2,home,,,,0,0
291202016,2,away,,,,0,0
291202025,2,home,,,,0,0
291202023,2,home,,,,0,0
291202012,2,away,,,,0,0
291203024,2,away,,,,0,0
291203007,2,home,,,,0,0
291203009,2,away,,,,0,1
291204027,2,away,,,,0,0
291204001,2,away,,,,0,0
291204003,2,home,,,,0,0
291204005,2,home,,,,0,0
291204008,2,home,,,,0,0
291204017,2,home,,,,0,0
291204025,2,away,,,,0,1
291204029,2,home,,,,0,0
291204026,2,home,,,,0,0
291204013,2,home,,,,0,1
291205030,2,home,,,,1,0
291205004,2,away,,,,1,1
291205016,2,home,,,,1,1
291205024,2,away,,,,0,0
291205006,2,away,,,,1,1
291205021,2,home,,,,0,0
291205022,2,home,,,,0,0
291205009,2,away,,,,0,0
291205012,2,home,,,,0,1
291206018,2,home,,,,1,1
291206015,2,away,,,,1,1
291206008,2,home,,,,1,1
291206023,2,away,,,,1,0
291206013,2,home,,,,0,1
291207020,2,away,,,,0,0
291207018,2,home,,,,0,0
291207025,2,home,,,,0,0
291207026,2,home,,,,0,0
291208028,2,home,,,,0,0
291208030,2,home,,,,0,1
291208002,2,home,,,,0,0
291208003,2,home,,,,0,0
291208004,2,away,,,,0,0
291208029,2,home,,,,0,0
291208006,2,home,,,,0,0
291208012,2,away,,,,0,0
291209001,2,home,,,,0,1
291209011,2,away,,,,0,0
291209020,2,away,,,,0,0
291209017,2,away,,,,1,0
291209015,2,home,,,,1,1
291209016,2,away,,,,1,1
291209010,2,home,,,,0,1
291209024,2,home,,,,0,1
291209013,2,home,,,,0,0
291210008,2,home,,,,1,0
291210027,2,away,,,,0,0
291210026,2,home,,,,1,0
291211011,2,home,,,,0,0
291211020,2,away,,,,0,0
291211028,2,away,,,,0,0
291211014,2,away,,,,0,0
291211003,2,away,,,,0,0
291211004,2,home,,,,0,0
291211005,2,home,,,,0,0
291211029,2,away,,,,0,0
291211024,2,home,,,,0,0
291211013,2,home,,,,0,0
291211021,2,home,,,,0,1
291212027,2,away,,,,0,1
291212008,2,home,,,,0,1
291212004,2,away,,,,1,0
291212006,2,home,,,,1,1
291212015,2,home,,,,0,1
291212007,2,home,,,,0,1
291212026,2,home,,,,0,1
291212023,2,home,,,,0,1
291213028,2,home,,,,1,1
291213001,2,home,,,,1,1
291213014,2,away,,,,1,1
291213025,2,away,,,,0,0
291213012,2,away,,,,0,0
291214019,2,home,,,,0,0
291214020,2,home,,,,0,0
291214029,2,away,,,,0,0
291214006,2,home,,,,0,0
291214007,2,home,,,,0,1
291214026,2,away,,,,0,0
291214012,2,home,,,,1,0
291215005,2,home,,,,0,0
291215030,2,home,,,,0,0
291215014,2,home,,,,0,0
291215004,2,away,,,,0,0
291215010,2,home,,,,0,0
291215021,2,home,,,,0,0
291215022,2,home,,,,0,0
291216001,2,home,,,,0,0
291216011,2,home,,,,0,1
291216019,2,home,,,,0,1
291216020,2,away,,,,0,1
291216017,2,away,,,,1,0
291216003,2,home,,,,0,1
291216015,2,away,,,,0,1
291216016,2,away,,,,0,0
291216025,2,away,,,,0,0
291216007,2,home,,,,0,1
291216009,2,away,,,,0,1
291216023,2,home,,,,1,0
291217004,2,home,,,,0,0
291217014,2,home,,,,0,1
291217022,2,home,,,,0,0
291218028,2,home,,,,0,0
291218001,2,home,,,,0,0
291218002,2,away,,,,0,0
291218003,2,home,,,,0,0
291218005,2,home,,,,0,0
291218016,2,home,,,,0,0
291218018,2,home,,,,1,0
291218025,2,home,,,,0,0
291218029,2,home,,,,0,0
291218006,2,away,,,,0,0
291218009,2,away,,,,0,0
291219019,2,home,,,,0,0
291219030,2,away,,,,0,1
291219020,2,away,,,,1,1
291219004,2,home,,,,0,1
291219017,2,away,,,,1,0
291219010,2,home,,,,1,1
291219015,2,away,,,,1,1
291219024,2,home,,,,0,1
291219021,2,home,,,,0,1
291220028,2,home,,,,1,1
291220029,2,home,,,,1,1
291220002,2,home,,,,1,1
291220008,2,away,,,,1,0
291220014,2,away,,,,0,0
291220006,2,home,,,,0,0
291220018,2,home,,,,0,1
291221011,2,away,,,,0,0
291221019,2,home,,,,0,0
291221004,2,away,,,,0,0
291221024,2,home,,,,0,0
291221021,2,away,,,,0,1
291222027,2,home,,,,0,0
291222030,2,home,,,,0,0
291222002,2,home,,,,0,1
291222018,2,home,,,,0,1
291222016,2,away,,,,0,0
291222029,2,home,,,,0,0
291222006,2,away,,,,0,0
291222010,2,home,,,,0,1
291222013,2,home,,,,0,0
291223019,2,home,,,,0,1
291223008,2,away,,,,1,0
291223014,2,home,,,,0,0
291223017,2,away,,,,0,1
291223003,2,home,,,,0,1
291223015,2,away,,,,0,1
291223024,2,away,,,,0,1
291223007,2,home,,,,0,1
291223021,2,away,,,,0,1
291223023,2,away,,,,0,0
291225018,2,away,,,,0,1
291225019,2,away,,,,1,0
291225013,2,away,,,,0,1
291225021,2,home,,,,0,0
291225022,2,home,,,,0,0
291226006,2,home,,,,0,0
291226011,2,away,,,,0,0
291226017,2,away,,,,0,0
291226004,2,home,,,,0,0
291226016,2,home,,,,0,0
291226025,2,home,,,,0,0
291226015,2,away,,,,0,0
291226026,2,home,,,,0,0
291226023,2,away,,,,0,0
291226009,2,home,,,,0,1
291227028,2,home,,,,0,0
291227005,2,home,,,,0,0
291227014,2,home,,,,0,0
291227018,2,away,,,,0,0
291227007,2,away,,,,0,0
291227012,2,home,,,,0,0
291228030,2,home,,,,0,0
291228017,2,away,,,,0,0
291228029,2,home,,,,0,0
291228021,2,home,,,,0,0
291228022,2,away,,,,0,0
291228023,2,home,,,,0,1
291228009,2,home,,,,0,1
291229001,2,away,,,,0,0
291229027,2,away,,,,1,1
291229008,2,away,,,,0,0
291229004,2,home,,,,0,0
291229010,2,home,,,,0,0
291229024,2,home,,,,0,0
291229013,2,home,,,,1,1
291230005,2,home,,,,1,1
291230011,2,away,,,,1,0
291230019,2,home,,,,0,0
291230028,2,home,,,,0,0
291230017,2,home,,,,0,1
291230003,2,home,,,,1,0
291230016,2,away,,,,1,0
291230021,2,home,,,,0,0
291230022,2,home,,,,0,0
291230023,2,away,,,,0,0
291231008,2,away,,,,1,1
291231010,2,home,,,,0,0
291231024,2,home,,,,0,1
291231025,2,home,,,,0,1
291231012,2,home,,,,1,1
