id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
320418002,2,home,,,,,1,0
320418029,2,home,,,,,1,0
320418006,2,home,,,,,0,0
320418007,2,away,,,,,0,0
320418021,2,away,,,,,0,0
320418022,2,away,,,,,0,0
320418023,2,away,,,,,0,1
320418009,2,away,,,,,0,1
320419011,2,home,,,,,0,1
320419008,2,away,,,,,1,1
320419003,2,home,,,,,1,1
320419014,2,home,,,,,0,0
320419021,2,home,,,,,1,1
320420001,2,home,,,,,0,1
320420030,2,away,,,,,0,1
320420005,2,home,,,,,0,0
320420006,2,home,,,,,0,0
320420024,2,home,,,,,0,0
320420023,2,away,,,,,0,0
320421021,2,away,,,,,1,0
320421011,2,away,,,,,0,0
320421014,2,away,,,,,1,0
320421004,2,home,,,,,0,1
320421010,2,home,,,,,0,1
320421029,2,home,,,,,0,0
320421015,2,home,,,,,0,0
320421026,2,home,,,,,0,0
320422001,2,away,,,,,0,0
320422013,2,home,,,,,1,1
320422008,2,home,,,,,0,0
320422014,2,home,,,,,1,0
320422030,2,away,,,,,0,1
320422016,2,away,,,,,0,1
320422024,2,home,,,,,1,0
320422007,2,home,,,,,0,1
320422012,2,home,,,,,0,0
320423011,2,home,,,,,0,1
320423027,2,home,,,,,0,1
320423017,2,away,,,,,1,0
320423015,2,home,,,,,0,0
320423029,2,home,,,,,0,0
320423024,2,home,,,,,0,0
320424001,2,home,,,,,0,1
320424002,2,home,,,,,0,0
320424025,2,home,,,,,0,0
320424009,2,away,,,,,0,0
320424026,2,home,,,,,0,0
320425005,2,away,,,,,1,0
320425011,2,away,,,,,0,0
320425019,2,home,,,,,0,0
320425015,2,away,,,,,0,0
320425018,2,home,,,,,0,0
320425025,2,away,,,,,1,0
320425021,2,away,,,,,1,0
320426001,2,home,,,,,0,0
320426002,2,home,,,,,0,1
320426004,2,home,,,,,0,0
320426008,2,home,,,,,0,1
320426010,2,home,,,,,0,0
320426016,2,away,,,,,0,1
320426026,2,home,,,,,0,0
320426027,2,home,,,,,0,0
320426028,2,home,,,,,0,0
320426029,2,home,,,,,0,0
320426030,2,away,,,,,0,1
320426009,2,away,,,,,0,1
320426023,2,home,,,,,0,0
320428004,3,home,,,,,1,1
320428014,3,home,,,,,1,1
320428011,3,away,,,,,0,1
320428025,3,home,,,,,0,0
320429024,3,home,,,,,0,0
320429013,3,home,,,,,0,0
320429001,3,home,,,,,0,0
320429029,3,away,,,,,0,0
320430014,3,home,,,,,0,0
320430011,3,home,,,,,0,0
320430025,3,home,,,,,0,0
320501001,3,away,,,,,0,0
320501004,3,away,,,,,0,0
320501013,3,home,,,,,0,0
320502024,3,home,,,,,0,0
320502019,3,away,,,,,0,0
320502029,3,home,,,,,0,0
320503018,3,away,,,,,0,0
320503006,3,away,,,,,0,0
320504002,3,home,,,,,0,0
320504020,3,home,,,,,0,0
320504007,3,home,,,,,0,0
320505019,3,away,,,,,0,0
320505012,3,home,,,,,0,0
320505006,3,away,,,,,1,1
320505026,3,away,,,,,0,0
320506020,3,home,,,,,1,1
320506018,3,home,,,,,0,0
320506002,3,home,,,,,0,0
320506007,3,away,,,,,0,0
320507026,3,away,,,,,0,0
320507012,3,home,,,,,0,0
320508011,3,home,,,,,0,0
320508001,3,home,,,,,0,0
320508004,3,home,,,,,0,0
320508013,3,away,,,,,0,0
320509014,3,home,,,,,0,0
320509029,3,home,,,,,0,0
320510020,3,home,,,,,1,1
320510002,3,home,,,,,0,0
320510007,3,home,,,,,0,0
320511012,3,away,,,,,0,0
320512002,3,home,,,,,0,0
320512013,3,home,,,,,0,0
320513029,3,away,,,,,1,1
320513014,3,home,,,,,0,0
320514002,3,away,,,,,1,1
320514025,3,home,,,,,0,0
320515014,3,away,,,,,0,0
320515024,3,home,,,,,0,0
320516020,3,away,,,,,0,0
320516025,3,home,,,,,0,0
320517011,3,home,,,,,0,0
320517024,3,home,,,,,0,0
320518020,3,home,,,,,0,0
320518013,3,home,,,,,0,0
320519012,3,away,,,,,1,1
320519013,3,away,,,,,1,1
320520011,3,away,,,,,0,0
320520012,3,away,,,,,0,0
320521002,3,home,,,,,0,0
320521025,3,home,,,,,0,0
320522014,3,home,,,,,0,0
320523020,3,home,,,,,0,0
320524011,3,away,,,,,0,0
320526002,3,home,,,,,0,0
320527024,3,home,,,,,0,0
320528014,3,home,,,,,0,0
320529024,3,home,,,,,0,0
320530014,3,home,,,,,0,0
320531025,3,home,,,,,0,0
320601002,3,home,,,,,0,0
320602025,3,home,,,,,0,0
320603002,3,home,,,,,0,0
320604024,3,away,,,,,0,0
320605014,3,away,,,,,0,0
320606025,3,home,,,,,0,0
320607002,3,away,,,,,0,0
320609014,3,home,,,,,0,0
320612025,3,home,,,,,0,0
320614025,3,away,,,,,0,0
320617014,3,home,,,,,0,0
320619014,3,home,,,,,0,0
320621014,3,home,,,,,0,0
400400461,1,home,,,,,0,0
400400462,1,away,,,,,0,0
400400463,1,home,,,,,0,0
400400464,1,home,,,,,0,0
400400465,1,away,,,,,0,0
400400466,1,away,,,,,0,0
400400467,1,home,,,,,0,0
400400468,1,home,,,,,0,0
400400469,1,home,,,,,0,0
400400470,1,away,,,,,0,0
400400471,1,home,,,,,0,1
400400472,1,home,,,,,0,1
400400473,1,home,,,,,1,0
400400474,1,home,,,,,0,0
400400475,1,away,,,,,1,0
400400476,1,home,,,,,0,0
400400477,1,home,,,,,0,0
400400478,1,home,,,,,0,0
400400479,1,home,,,,,0,0
400400480,1,home,,,,,0,0
400400481,1,home,,,,,0,0
400400482,1,home,,,,,0,0
400400483,1,away,,,,,0,0
400400484,1,away,,,,,0,0
400400485,1,away,,,,,0,0
400400486,1,away,,,,,0,0
400400487,1,away,,,,,1,1
400400488,1,home,,,,,0,0
400400489,1,home,,,,,0,0
400400490,1,home,,,,,1,1
400400491,1,away,,,,,0,0
400400492,1,home,,,,,0,0
400400493,1,away,,,,,0,0
400400494,1,home,,,,,0,0
400400495,1,home,,,,,0,0
400400496,1,away,,,,,0,0
400400497,1,away,,,,,0,0
400400498,1,away,,,,,0,0
400400499,1,home,,,,,0,1
400400500,1,home,,,,,0,0
400400501,1,away,,,,,0,1
400400502,1,away,,,,,0,0
400400503,1,away,,,,,1,1
400400504,1,home,,,,,0,0
400400505,1,home,,,,,0,0
400400506,1,home,,,,,0,0
400400507,1,home,,,,,0,0
400400509,1,home,,,,,0,0
400400510,1,home,,,,,0,0
400400511,1,home,,,,,0,0
400400512,1,home,,,,,0,0
400400513,1,away,,,,,1,1
400400514,1,home,,,,,0,1
400400515,1,home,,,,,0,0
400400516,1,home,,,,,0,0
400400517,1,home,,,,,0,0
400400518,1,away,,,,,0,0
400400519,1,home,,,,,0,0
400400520,1,home,,,,,0,0
400400521,1,home,,,,,0,0
400400522,1,away,,,,,0,0
400400523,1,away,,,,,0,0
400400524,1,home,,,,,0,0
400400525,1,home,,,,,0,1
400400526,1,home,,,,,0,0
400400527,1,home,,,,,0,0
400400528,1,away,,,,,0,1
400400529,1,away,,,,,0,0
400400530,1,home,,,,,0,0
400400531,1,home,,,,,0,0
400400532,1,away,,,,,0,0
400400533,1,home,,,,,0,0
400400534,1,home,,,,,0,0
400400535,1,away,,,,,0,0
400400536,1,away,,,,,0,0
400400540,1,home,,,,,0,0
400400537,1,home,,,,,0,0
400400538,1,home,,,,,1,1
400400539,1,home,,,,,1,1
400400541,1,home,,,,,0,0
400400542,1,away,,,,,0,0
400400543,1,home,,,,,0,0
400400544,1,home,,,,,0,1
400400545,1,away,,,,,1,0
400400546,1,home,,,,,0,0
400400547,1,away,,,,,0,0
400400548,1,home,,,,,0,1
400416028,1,home,,,,,1,0
400400549,1,home,,,,,0,0
400400550,1,home,,,,,0,1
400400551,1,home,,,,,0,0
400400552,1,home,,,,,0,0
400400553,1,away,,,,,0,0
400400554,1,away,,,,,0,0
400400555,1,home,,,,,0,0
400400556,1,home,,,,,1,1
400400557,1,away,,,,,0,0
400400558,1,home,,,,,0,0
400400559,1,away,,,,,0,0
400400560,1,home,,,,,1,0
400400561,1,home,,,,,0,0
400400562,1,away,,,,,0,0
400400563,1,home,,,,,0,0
400400564,1,away,,,,,0,0
400400565,1,home,,,,,0,0
400400566,1,away,,,,,1,0
400400567,1,away,,,,,0,1
400400568,1,away,,,,,1,1
400400569,1,home,,,,,0,0
400400570,1,home,,,,,1,0
400400508,1,away,,,,,0,0
400400571,1,away,,,,,0,0
400400572,1,away,,,,,0,0
400400573,1,home,,,,,0,0
400400574,1,home,,,,,0,0
400400575,1,home,,,,,0,1
400277721,2,home,home,,-5.0,,0,0
400277722,2,home,home,,-7.5,,0,0
400277723,2,away,away,,-9.5,,0,0
400277724,2,away,home,,4.0,,0,0
400277725,2,home,home,,-1.5,,0,0
400277726,2,away,away,,-3.0,,0,0
400277727,2,home,away,,-7.0,,0,0
400277728,2,away,home,,6.5,,0,0
400277729,2,home,home,,-8.0,,0,1
400277730,2,away,away,,-4.5,,0,0
400277731,2,home,home,,-4.0,,0,0
400277732,2,home,home,,3.0,,0,1
400277734,2,home,tie,,-2.0,,1,0
400277735,2,home,home,,4.5,,0,0
400277736,2,home,home,,5.5,,0,0
400277737,2,away,away,,-7.0,,0,0
400277738,2,away,away,,-4.0,,0,0
400277739,2,away,away,,2.0,,0,1
400277740,2,home,home,,4.5,,0,0
400277741,2,home,home,,3.5,,0,0
400277742,2,home,home,,-9.0,,1,0
400277743,2,home,home,,-1.0,,0,0
400277744,2,home,away,,-4.0,,0,0
400277745,2,away,away,,-4.0,,0,0
400277746,2,away,away,,-1.0,,0,0
400277747,2,away,home,,5.0,,0,1
400277748,2,home,home,,-6.5,,1,0
400277749,2,home,away,,-8.0,,0,0
400277750,2,home,away,,-9.0,,0,1
400277751,2,away,away,,-9.0,,0,1
400277752,2,away,away,,-4.5,,0,1
400277753,2,home,away,,-5.0,,0,0
400277754,2,home,home,,-10.0,,0,0
400277755,2,home,home,,-8.0,,0,1
400277756,2,away,away,,-8.0,,1,1
400277757,2,home,home,,-5.0,,1,0
400277758,2,home,home,,-3.5,,1,1
400277759,2,home,home,,-1.5,,0,1
400277760,2,away,away,,-8.5,,0,0
400277761,2,home,home,,-8.5,,0,0
400277762,2,away,away,,-4.0,,0,0
400277763,2,away,away,,-8.5,,0,0
400277764,2,home,home,,-11.0,,0,0
400277765,2,home,home,,-5.5,,0,0
400277766,2,home,home,,-5.0,,0,0
400277767,2,home,home,,-6.5,,0,0
400277768,2,home,away,,-3.0,,0,0
400277769,2,away,away,,-9.0,,0,0
400277770,2,home,away,,-9.0,,0,0
400277771,2,home,home,,-9.5,,0,0
400277772,2,home,home,,-9.5,,0,0
400277773,2,away,away,,3.5,,0,0
400277774,2,home,away,,-10.0,,0,0
400277775,2,home,tie,,-3.0,,0,0
400277776,2,home,home,,-9.0,,0,0
400277777,2,away,away,,-0.0,,0,0
400277778,2,away,away,,2.5,,0,0
400277779,2,away,away,,-2.5,,0,1
400277780,2,home,home,,-5.0,,0,1
400277781,2,home,away,,-6.5,,0,1
400277782,2,home,home,,-1.0,,0,0
400277783,2,home,away,,-5.5,,0,1
400277784,2,home,home,,1.0,,0,0
400277785,2,home,home,,-4.5,,0,0
400277786,2,away,away,,1.5,,0,0
400277787,2,away,away,,2.0,,0,1
400277788,2,away,away,,3.0,,0,0
400277789,2,away,away,,3.0,,0,0
400277790,2,away,away,,-6.5,,0,0
400277791,2,home,home,,-4.5,,0,0
400277792,2,away,away,,5.5,,0,0
400277793,2,home,home,,-6.5,,0,0
400277794,2,home,home,,-5.5,,0,0
400277795,2,home,away,,-11.5,,1,0
400277796,2,home,home,,-1.0,,0,0
400277797,2,home,away,,-5.0,,0,0
400277798,2,away,away,,5.0,,0,0
400277799,2,home,home,,-6.0,,0,0
400277800,2,home,home,,-6.5,,0,0
400277801,2,away,away,,-2.5,,0,1
400277802,2,home,away,,-8.5,,1,1
400277803,2,home,home,,4.5,,1,1
400277804,2,home,away,,-7.5,,0,1
400277805,2,home,home,,-8.5,,1,1
400277806,2,away,away,,-0.0,,1,1
400277807,2,home,home,,-9.0,,1,1
400277808,2,away,home,,4.5,,0,1
400277809,2,away,away,,-0.0,,1,1
400277810,2,home,away,,-9.0,,1,1
400277811,2,home,home,,-6.5,,0,1
400277812,2,home,home,,3.5,,1,1
400277813,2,home,home,,-9.5,,0,0
400277814,2,home,home,,-9.5,,0,0
400277815,2,away,away,,3.0,,0,0
400277816,2,away,away,,-4.0,,0,0
400277817,2,away,home,,6.0,,0,1
400277818,2,away,away,,-3.5,,0,0
400277819,2,away,home,,5.0,,0,0
400277820,2,away,away,,-7.5,,0,0
400277821,2,home,home,,3.0,,0,0
400277822,2,away,away,,-3.5,,0,0
400277823,2,home,home,,-2.0,,0,0
400277824,2,away,away,,5.0,,0,0
400277825,2,away,away,,-7.5,,0,1
400277826,2,home,home,,-5.5,,0,0
400277827,2,away,away,,-2.0,,0,1
400277828,2,away,away,,-3.5,,0,0
400277829,2,away,away,,-8.0,,0,0
400277830,2,home,tie,,-5.0,,0,0
400277831,2,home,home,,-4.0,,0,1
400277832,2,home,away,,-7.0,,0,0
400277833,2,away,away,,-5.5,,0,0
400277834,2,away,away,,-7.5,,0,1
400277835,2,home,away,,-8.5,,0,1
400277836,2,away,away,,2.5,,0,0
400277837,2,home,home,,2.0,,0,0
400277838,2,home,home,,-2.0,,0,0
400277839,2,home,home,,-2.5,,0,1
400277840,2,away,away,,-5.5,,0,0
400277841,2,away,away,,-0.0,,0,1
400277842,2,home,home,,-3.0,,0,0
400277844,2,home,home,,-1.5,,0,0
400277843,2,away,away,,-5.5,,0,0
400277845,2,away,away,,6.0,,0,0
400277846,2,away,away,,-2.5,,0,0
400277847,2,home,home,,-5.0,,0,1
400277848,2,away,away,,2.5,,0,0
400277849,2,home,away,,-3.0,,0,0
400277850,2,home,home,,-9.5,,0,0
400277851,2,home,home,,-8.0,,1,0
400277853,2,away,away,,4.0,,0,1
400277854,2,away,tie,,7.0,,0,1
400277855,2,away,away,,-1.0,,0,1
400277856,2,home,away,,-6.5,,0,1
400277857,2,home,home,,-6.5,,0,0
400277852,2,home,home,,-4.0,,0,0
400277858,2,away,away,,6.0,,1,0
400277859,2,home,home,,-8.5,,1,1
400277860,2,home,home,,-5.5,,1,1
400277861,2,home,home,,-5.0,,1,0
400277862,2,away,away,,3.0,,1,0
400277863,2,home,home,,-9.0,,0,0
400277864,2,home,home,,4.0,,0,0
400277865,2,home,home,,2.0,,0,1
400277866,2,home,home,,-7.5,,0,0
400277867,2,away,away,,2.5,,0,0
400277868,2,home,home,,3.5,,0,0
400277869,2,home,away,,-9.5,,0,0
400277870,2,away,away,,-6.5,,0,0
400277871,2,away,away,,-6.0,,0,1
400277872,2,away,away,,-5.0,,0,0
400277873,2,home,home,,-7.0,,0,1
400277874,2,home,,,,,0,0
400277875,2,away,away,,5.5,,0,0
400277876,2,home,away,,-6.0,,0,0
400277877,2,home,tie,,-1.0,,0,1
400277878,2,home,home,,-2.5,,0,0
400277879,2,home,home,,4.0,,0,1
400277880,2,home,home,,-7.0,,0,1
400277881,2,away,away,,3.0,,0,0
400277882,2,home,away,,-9.5,,0,0
400277883,2,home,away,,-10.0,,0,0
400277884,2,home,home,,-4.5,,0,0
400277885,2,home,home,,-1.0,,0,0
400277886,2,away,away,,3.5,,0,0
400277887,2,home,home,,-1.5,,0,1
400277888,2,home,home,,-3.0,,0,0
400277889,2,home,home,,6.0,,0,1
400277890,2,home,home,,-1.5,,0,1
400277891,2,away,away,,4.0,,0,0
400277892,2,home,tie,,-4.0,,0,0
400277893,2,home,home,,3.0,,0,0
400277894,2,home,home,,1.5,,0,0
400277895,2,home,away,,-2.5,,0,0
400277896,2,away,away,,3.5,,0,0
400277897,2,home,home,,-4.5,,0,0
400277898,2,home,home,,3.0,,0,0
400277899,2,home,home,,-7.0,,0,0
400277900,2,home,away,,-9.0,,0,0
400277901,2,home,away,,-4.5,,0,0
400277902,2,home,home,,-3.5,,0,0
400277903,2,away,away,,4.0,,0,1
400277904,2,away,away,,-3.0,,0,1
400277905,2,home,home,,1.0,,1,1
400277906,2,home,away,,-14.5,,0,1
400277907,2,away,away,,1.0,,0,1
400277908,2,away,away,,-3.0,,0,0
400277909,2,home,home,,3.5,,1,1
400277910,2,home,home,,-3.5,,1,1
400277911,2,away,home,,5.5,,1,1
400277912,2,home,home,,-10.0,,1,1
400277913,2,home,home,,-6.0,,1,1
400277914,2,home,away,,-4.5,,0,1
400277915,2,away,away,,4.5,,1,1
400277916,2,home,home,,-10.5,,0,0
400277917,2,away,away,,6.0,,0,0
400431053,2,home,home,under,1.0,193.0,0,0
400277918,2,home,home,,-1.5,,0,0
400277919,2,away,away,,-5.0,,0,0
400277920,2,home,away,,-12.0,,0,0
400277921,2,home,home,,-12.5,,0,0
400277922,2,home,away,,-4.0,,0,1
400277923,2,away,away,,-12.0,,0,1
400277924,2,home,tie,,-2.0,,0,0
400277925,2,away,away,,1.5,,1,0
400277926,2,home,home,,-5.5,,0,0
400277927,2,away,away,,-0.0,,0,0
400277928,2,away,away,,-7.5,,0,0
400277929,2,home,home,under,3.0,194.0,0,0
400277930,2,away,away,,7.5,,0,0
400277931,2,away,away,,-3.5,,0,0
400277932,2,home,away,,-9.0,,0,0
400277933,2,home,home,,-1.0,,0,1
400277934,2,home,home,,-5.0,,0,1
400277935,2,away,away,,1.5,,0,0
400277936,2,home,home,under,-10.0,192.0,0,1
400277937,2,away,away,under,3.0,191.0,0,0
400277938,2,home,home,,-9.5,,0,1
400277939,2,home,away,,-8.5,,0,1
400277940,2,home,away,tie,-5.5,205.0,0,1
400277941,2,home,home,over,1.5,200.0,0,0
400277942,2,home,home,,-1.5,,0,0
400277943,2,away,away,,4.0,,0,0
400277944,2,away,away,,4.0,,0,0
400277945,2,home,home,,-5.0,,0,0
400277946,2,home,home,,-12.0,,0,0
400277947,2,away,away,,-9.0,,0,0
400277948,2,home,home,,-11.5,,0,0
400277949,2,home,home,,-8.5,,0,0
400277950,2,home,home,,-3.0,,0,0
400277951,2,away,away,,-1.0,,0,0
400277952,2,home,home,,-5.5,,0,1
400277953,2,home,home,,-9.0,,0,1
400277954,2,away,home,,2.0,,1,1
400277955,2,home,away,,-5.5,,0,1
400277956,2,away,away,,8.0,,0,1
400277957,2,home,home,,-4.0,,0,1
400277958,2,home,home,,-2.5,,1,1
400277959,2,home,away,,-5.0,,0,1
400277960,2,home,home,,-8.0,,0,1
400277961,2,home,home,,-10.0,,0,1
400277962,2,home,home,,-3.0,,0,1
400277963,2,home,away,,-10.0,,1,1
400277964,2,away,away,,-13.0,,0,0
400277965,2,away,away,,2.0,,0,0
400277966,2,home,home,,5.5,,0,0
400277967,2,home,home,,4.0,,0,0
400277968,2,home,away,,-9.0,,0,0
400277969,2,away,home,,2.0,,0,0
400277970,2,away,away,,-9.5,,0,1
400277971,2,away,away,,-4.0,,0,0
400277972,2,home,home,,10.5,,0,0
400277973,2,away,away,,4.0,,0,0
400277974,2,away,away,,-5.5,,0,0
400277975,2,home,tie,,-10.0,,0,0
400277976,2,home,home,,2.0,,0,0
400277977,2,away,home,,6.5,,0,0
400277978,2,home,home,,-4.0,,1,0
400277979,2,home,home,,-6.5,,0,1
400277981,2,away,away,,-1.0,,0,0
400277980,2,home,home,,-2.0,,0,0
400277982,2,away,away,,3.5,,0,1
400277983,2,away,away,,5.0,,0,1
400277984,2,home,home,,-9.0,,0,0
400277985,2,home,away,,-9.0,,0,0
400277986,2,home,home,,-2.5,,0,0
400277987,2,home,home,,-9.0,,0,0
400277988,2,away,away,,-7.0,,0,1
400277989,2,away,away,,-1.0,,0,1
400277990,2,home,home,,1.0,,0,0
400277991,2,away,away,,-1.5,,0,0
400277992,2,away,away,,-6.0,,0,0
400277993,2,home,away,,-9.5,,0,0
400277994,2,away,away,,2.5,,0,0
400277995,2,away,away,,6.5,,0,0
400277996,2,home,home,,-8.5,,0,0
400277997,2,home,home,,-7.5,,0,0
400277998,2,home,home,,-8.5,,0,0
400277999,2,home,home,,-6.5,,0,0
400278000,2,home,away,,-7.0,,0,0
400278001,2,home,home,,-4.0,,0,0
400278002,2,home,home,,-11.0,,0,1
400278003,2,away,tie,,4.0,,1,1
400278004,2,away,away,,8.0,,1,1
400278005,2,home,home,,-6.5,,1,1
400278006,2,home,home,,-14.0,,0,1
400278007,2,away,away,,-1.5,,1,1
400278008,2,home,home,,2.0,,1,0
400278009,2,away,away,,-7.5,,1,1
400278010,2,away,away,,-5.0,,1,0
400278011,2,away,away,,-6.5,,0,1
400278012,2,home,home,,-11.5,,1,1
400278013,2,away,away,,-5.5,,1,1
400278014,2,home,home,,-9.5,,0,0
400278015,2,home,home,,-5.0,,1,0
400278016,2,away,away,,-4.5,,0,0
400278017,2,away,away,,-6.5,,0,0
400278018,2,home,home,,-6.5,,0,0
400278019,2,away,away,,4.5,,0,0
400278020,2,home,away,,-9.5,,0,0
400278021,2,away,away,,5.0,,0,0
400278022,2,home,home,,-6.5,,0,0
400278023,2,home,home,,-4.5,,0,0
400278024,2,away,away,,2.0,,0,0
400278025,2,home,home,,6.0,,0,0
400278026,2,away,away,,4.5,,1,0
400278027,2,away,away,,-5.0,,0,0
400278028,2,away,away,,3.0,,0,0
400278029,2,away,home,,7.0,,0,1
400278030,2,away,away,,4.0,,0,0
400278031,2,home,home,,-6.5,,0,1
400278032,2,away,away,,-2.5,,0,1
400278033,2,away,home,,8.5,,0,1
400278034,2,away,away,,-9.5,,0,0
400278035,2,home,away,,-6.0,,0,0
400278036,2,home,home,,-7.0,,0,0
400278037,2,home,away,,-11.0,,0,1
400278038,2,home,away,,-14.0,,0,1
400278039,2,home,home,,-0.0,,0,1
400278040,2,home,home,,5.5,,0,0
400278041,2,home,home,,3.5,,0,0
400278042,2,home,home,,-10.5,,1,1
400278043,2,home,home,,-5.5,,0,0
400278044,2,home,home,under,7.0,201.0,0,1
400278045,2,home,home,under,5.0,194.0,0,0
400278046,2,away,away,under,5.5,200.0,0,1
400278047,2,home,home,under,-5.0,181.0,0,0
400278050,2,home,home,under,4.5,195.0,0,0
400278048,2,home,away,under,-8.5,191.0,0,0
400278049,2,away,away,under,2.5,195.0,0,0
400278051,2,away,away,over,4.0,184.0,0,0
400278052,2,home,home,under,-2.5,206.0,0,0
400278053,2,home,away,over,-13.0,206.0,0,0
400278054,2,home,home,under,2.0,200.0,0,0
400278055,2,home,home,under,-1.0,196.0,0,0
400278057,2,away,away,over,-6.5,196.0,0,1
400278056,2,away,away,over,-1.0,193.0,0,1
400278058,2,home,away,over,-11.0,196.0,0,1
400278059,2,home,home,under,-14.5,196.0,0,1
400278060,2,away,away,under,2.0,185.0,1,1
400278061,2,home,away,under,-5.0,185.0,0,1
400278062,2,home,home,over,-4.0,195.0,1,1
400278063,2,away,away,under,4.5,197.0,1,0
400278064,2,home,home,under,-9.5,198.0,0,1
400278065,2,away,away,under,-2.5,191.0,1,1
400278066,2,home,home,tie,4.0,199.0,1,1
400278067,2,away,away,over,3.0,196.0,1,1
400278068,2,away,away,over,4.5,204.0,1,1
400278069,2,home,away,over,-4.5,187.0,0,0
400278070,2,home,home,,3.5,,0,0
400278071,2,away,away,,-10.0,,0,0
400278072,2,away,away,,7.0,,0,0
400278073,2,home,home,,-6.5,,0,0
400278074,2,home,home,,-5.5,,0,0
400278075,2,home,home,,-5.5,,0,0
400278076,2,away,home,,5.5,,0,0
400278077,2,away,away,,-4.0,,0,0
400278078,2,away,away,,-5.0,,0,0
400278079,2,home,home,,-10.0,,0,1
400278080,2,home,home,,-1.5,,1,0
400278081,2,home,home,,-3.5,,0,0
400278082,2,home,home,,-5.5,,0,0
400278083,2,home,home,,-0.0,,0,1
400278084,2,home,away,,-12.0,,0,0
400278085,2,home,away,,-9.0,,0,0
400278086,2,home,home,,-1.5,,1,0
400278087,2,home,home,,-6.5,,0,1
400278088,2,home,home,,-6.5,,0,1
400278089,2,home,home,,-3.0,,1,1
400278090,2,home,home,,-8.5,,1,1
400278091,2,away,away,,5.0,,1,0
400278092,2,home,home,,-7.0,,0,1
400278093,2,home,home,,-8.0,,0,1
400278094,2,home,home,,-8.0,,0,1
400278095,2,home,home,,3.5,,0,1
400278096,2,home,home,,-12.5,,0,1
400278097,2,home,home,,3.5,,0,1
400278098,2,away,away,,5.0,,0,0
400278099,2,home,home,,5.5,,0,0
400278100,2,home,away,,-4.0,,0,0
400278101,2,home,home,,2.5,,0,0
400278102,2,away,away,,-5.5,,0,0
400278103,2,away,away,,-7.5,,0,0
400278104,2,home,home,,-8.0,,0,0
400278105,2,away,away,,3.5,,0,0
400278106,2,home,home,,-9.0,,0,1
400278107,2,home,away,,-14.0,,0,0
400278108,2,home,away,,-13.0,,0,0
400278109,2,home,home,,-10.5,,0,0
400278110,2,away,away,,2.0,,1,1
400278111,2,home,home,,-4.0,,1,1
400278112,2,home,home,,-10.0,,0,0
400278113,2,away,away,,5.0,,1,1
400278114,2,home,home,,2.5,,0,1
400278115,2,away,away,,-8.5,,1,1
400278116,2,home,home,,-12.5,,0,1
400278117,2,home,tie,,-3.0,,0,0
400278118,2,away,away,,-0.0,,1,0
400278119,2,home,away,,-6.0,,0,1
400278120,2,home,away,,-9.0,,1,0
400278121,2,away,away,,3.0,,1,0
400278122,2,home,home,,-10.5,,0,0
400278123,2,away,away,,6.5,,1,0
400278124,2,home,home,,2.0,,0,1
400278125,2,away,away,,-4.0,,0,0
400278126,2,home,home,,-3.5,,0,0
400278127,2,home,home,,-3.0,,0,0
400278128,2,away,away,,-4.0,,0,0
400278129,2,home,home,,-7.5,,0,0
400278130,2,away,away,,1.0,,0,0
400278131,2,away,away,,10.5,,0,0
400278132,2,away,away,,-4.0,,0,0
400278134,2,home,tie,,-7.0,,0,0
400278135,2,home,home,,-2.0,,0,0
400278136,2,away,away,,-9.0,,0,0
400278137,2,away,away,,-5.0,,0,1
400278138,2,home,home,,-13.5,,0,0
400278139,2,home,home,,-3.0,,1,0
400278140,2,away,away,,-4.0,,0,0
400278141,2,away,home,,5.0,,0,0
400278142,2,home,home,,-6.0,,0,0
400278143,2,home,away,,-11.0,,0,0
400278144,2,home,home,,-8.0,,0,0
400278145,2,home,home,,-0.0,,0,0
400278146,2,home,away,,-7.5,,0,0
400278147,2,home,home,,-10.5,,0,0
400278148,2,home,home,,8.5,,0,0
400278149,2,away,away,,5.0,,0,0
400278150,2,away,away,,-3.0,,0,0
400278151,2,away,away,,1.0,,1,0
400278152,2,home,away,,-8.5,,0,0
400278153,2,away,tie,,2.0,,0,1
400278154,2,home,home,,4.0,,0,0
400278155,2,home,home,,-10.0,,0,0
400278156,2,home,home,,-6.5,,0,0
400278157,2,away,away,,-1.0,,1,1
400278158,2,home,home,,-4.0,,1,1
400278159,2,away,away,,-3.0,,1,1
400278160,2,home,away,,-9.0,,1,1
400278161,2,home,away,,-10.5,,0,1
400278162,2,home,home,,-5.5,,0,1
400278163,2,away,away,,5.0,,1,0
400278164,2,home,away,,-8.5,,0,1
400278165,2,home,home,,4.5,,0,1
400278166,2,home,home,,-3.5,,1,1
400278167,2,home,home,,-2.5,,1,0
400278168,2,home,away,,-2.5,,0,1
400278169,2,away,away,,5.5,,0,0
400278170,2,home,home,,1.5,,0,1
400278171,2,home,home,,-9.5,,0,0
400278172,2,home,home,,-0.0,,1,1
400278173,2,away,away,,-12.0,,1,1
400278174,2,away,home,,9.5,,1,1
400278175,2,home,home,,-3.5,,0,0
400278177,2,home,home,,-9.5,,1,0
400278176,2,home,home,,-12.5,,0,0
